0;0.465
1;0.71
2;1.33
3;1.375
4;1.57
5;1.615
6;1.675
7;1.925
8;1.94
9;2.105
10;2.25
11;2.34
12;2.405
13;2.325
14;2.315
15;2.455
16;2.705
17;2.65
18;2.765
19;2.96
20;2.745
21;2.605
22;3.055
23;2.925
24;2.995
25;3.145
26;3.125
27;3.28
28;3.08
29;3.06
30;3.295
31;3.105
32;3.37
33;3.295
34;3.29
35;3.625
36;3.49
37;3.165
38;3.195
39;3.16
40;3.315
41;3.23
42;3.365
43;3.395
44;2.995
45;3.37
46;3.555
47;3.435
48;3.345
49;3.525
50;3.43
51;3.49
52;3.56
53;3.51
54;3.565
55;3.555
56;3.665
57;3.47
58;3.465
59;3.64
60;3.55
61;3.895
62;3.815
63;3.81
64;3.61
65;3.725
66;3.765
67;4.115
68;3.895
69;3.74
70;3.765
71;3.955
72;3.855
73;4.1
74;3.96
75;3.92
76;4.205
77;3.925
78;3.84
79;3.84
80;3.925
81;4.205
82;4.345
83;4.605
84;4.545
85;4.575
86;4.49
87;4.52
88;4.69
89;4.585
90;4.95
91;4.685
92;4.755
93;4.765
94;4.88
95;4.77
96;4.96
97;4.775
98;4.685
99;4.96
100;5.175
101;4.905
102;5.3
103;4.915
104;4.785
105;4.605
106;5.065
107;4.97
108;4.995
109;4.925
110;4.915
111;4.845
112;4.995
113;4.94
114;4.68
115;4.745
116;4.84
117;4.975
118;5.135
119;4.875
