0:422.913;773.264;373.076;723.229;772.451;673.211;772.333;822.631;622.721;722.698;722.306;722.941;722.402;822.678;672.957;722.968;722.002;771.832;672.567;672.484;572.943;622.338;872.338;572.283;823.181;672.784;773.427;721.831;821.858;722.525;722.583;722.972;1016.25;671.912;722.07;671.791;721.957;723.445;573.923;723.436;923.749;673.829;623.793;723.493;674.087;823.471;673.063;623.525;723.637;573.848;623.942;772.994;624.182;624.361;874.55;824.109;724.11;774.092;824.214;724.374;923.884;874.152;674.565;924.439;724.398;824.526;920.83;824.544;824.473;724.076;724.526;674.571;774.335;674.332;973.505;774.231;724.228;674.656;774.683;723.919;873.929;873.541;623.368;674.161;673.382;774.241;574.444;724.512;724.614;774.748;824.483;973.445;724.706;824.576;624.694;574.782;774.689;774.736;824.73;724.755;824.724;574.755;674.609;874.131;870.601;724.726;724.763;724.639;774.721;774.636;774.685;824.785;674.84;724.695;724.502;674.809;824.444;874.852;824.819;724.811;
1:200.034;520.963;469.473;511.859;572.946;474.204;473.949;524.055;523.179;569.209;521.707;671.283;524.381;621.097;622.211;522.101;620.257;571.765;721.302;670.908;771.47;820.794;673.25;773.108;823.123;723.953;773.557;774.306;773.338;724.578;724.531;574.652;674.681;774.668;724.712;724.584;824.734;824.807;874.755;874.764;914.103;774.799;774.783;870.89;774.828;774.825;874.928;724.889;874.902;824.853;874.847;824.929;924.947;724.899;824.912;824.875;724.934;824.467;824.933;874.913;824.937;924.901;724.867;824.946;824.882;724.926;924.953;1023.55;824.95;924.954;924.957;774.957;924.802;874.951;824.965;874.959;874.954;973.982;824.969;923.064;824.821;724.94;774.982;824.979;969.163;874.981;874.982;924.989;824.991;820.139;824.988;865.635;924.983;824.985;824.986;824.981;824.984;824.988;924.078;1017.39;874.991;824.989;924.391;824.989;824.99;924.989;774.989;824.989;874.991;904.608;724.989;824.992;824.991;824.989;874.993;874.989;824.993;924.994;874.994;774.993;
2:324.97;624.894;874.822;924.915;824.913;824.897;967.808;924.848;924.819;924.129;974.138;824.886;824.899;924.868;874.887;970.264;874.939;874.896;874.844;874.909;924.928;974.623;1024.6;824.837;824.885;924.953;824.938;824.958;824.934;874.926;874.968;874.953;724.976;874.944;1022.53;874.983;924.99;824.983;824.984;923.63;824.976;874.978;874.988;874.953;1021.34;824.962;923.699;919.307;874.968;824.981;824.946;924.954;874.957;923.314;924.981;874.926;870.832;824.94;920.558;874.952;824.863;724.927;922.091;824.877;971.097;971.558;971.094;924.985;874.955;874.922;724.92;919.833;874.915;824.914;924.988;874.911;824.932;874.942;824.933;824.979;874.963;874.968;724.921;869.639;974.283;972.803;972.229;914.28;824.974;824.98;967.212;924.992;917.069;824.975;971.165;874.967;874.952;824.91;824.989;824.992;924.989;972.977;967.618;824.988;824.972;824.99;966.944;974.711;971.167;824.933;924.984;874.938;824.982;874.959;918.302;1024.68;824.935;874.975;967.306;918.389;
3:422.062;422.062;521.459;519.481;670.056;521.947;769.622;422.846;523.145;522.815;773.435;523.924;673.878;674.232;524.511;824.007;573.94;722.995;624.215;574.232;571.436;624.204;674.209;674.155;723.126;623.32;673.149;724.252;723.879;773.932;724.359;574.203;724.386;874.269;874.221;874.545;674.108;824.191;774.122;824.163;1020.86;874.027;823.921;923.445;873.391;823.01;924.034;920.222;823.41;872.691;1021.86;872.583;772.575;923.533;921.395;922.18;773.82;723.381;873.353;873.542;773.157;823.341;923.444;922.291;924.186;873.795;873.834;973.611;874.08;914.227;823.653;873.686;823.339;773.41;922.969;918.248;872.952;822.927;774.153;824.164;873.94;873.748;773.873;966.591;923.678;872.619;873.332;874.272;824.157;774.262;874.313;923.492;922.666;824.595;874.417;924.761;824.683;917.36;724.792;969.327;972.424;922.141;971.935;1024.28;924.875;921.888;973.052;916.061;874.747;924.288;824.725;924.902;924.858;972.861;824.668;924.657;924.712;874.763;874.857;874.817;
4:215.217;317.513;367.808;317.902;417.733;320.272;420.468;570.164;470.816;521.65;422.161;722.386;571.551;572.076;473.109;422.916;422.845;673.252;473.115;472.961;573.727;373.793;473.035;572.719;573.515;472.371;523.655;523.043;523.933;423.903;572.267;424.147;422.803;522.845;422.479;672.785;571.302;522.835;424.004;622.116;472.935;471.9;522.127;571.481;573.337;623.686;474.213;623.993;474.294;574.205;524.235;574.345;523.688;473.919;524.271;574.419;524.495;624.124;424.428;524.105;774.659;574.349;524.357;624.415;774.443;524.561;624.548;474.484;574.656;524.673;721.556;724.711;424.228;574.566;424.726;424.436;424.757;524.529;474.499;524.724;674.123;574.447;474.522;474.786;474.493;674.495;674.344;524.658;574.476;524.505;624.67;524.466;624.688;574.536;524.812;624.578;724.435;624.532;724.659;774.596;824.665;524.86;674.72;774.75;674.737;574.636;774.833;624.91;774.791;724.778;724.864;574.849;624.794;424.812;724.932;624.901;724.852;624.971;724.848;674.912;
5:303.65;262.21;411.189;461.977;513.314;812.065;713.924;715.73;665.157;715.982;615.924;663.966;614.406;824.709;724.176;724.458;873.866;624.741;723.762;674.598;574.527;774.564;874.653;924.7;921.606;824.726;874.721;1019.23;674.682;774.675;873.731;971.661;874.559;774.635;824.727;874.846;824.538;970.122;874.272;871.641;824.797;924.612;874.752;874.179;824.753;874.738;824.763;874.745;824.797;724.871;774.835;874.854;874.878;972.509;774.909;874.895;824.832;964.345;774.918;774.947;824.922;924.916;824.88;774.937;824.954;774.937;967.458;971.501;874.866;824.928;824.911;774.907;874.949;874.895;917.718;774.959;874.925;774.951;824.952;874.91;924.284;674.957;724.946;824.92;774.97;874.951;874.917;919.809;824.918;915.47;1024.52;924.878;924.918;922.083;774.935;924.279;824.914;1018.64;924.929;973.691;924.935;874.942;774.942;924.929;824.943;824.933;824.96;874.966;874.967;924.95;774.962;874.952;1024.72;970.146;774.95;824.957;916.89;1019.54;922.901;924.99;
6:324.226;311.927;512.961;413.464;663.467;714.596;613.638;564.287;467.875;418.859;564.696;664.555;567.224;515.904;624.289;724.37;724.367;774.445;824.482;724.271;774.528;724.586;724.615;824.67;674.638;874.748;824.79;724.75;724.821;724.735;674.734;824.902;824.823;774.597;824.657;924.586;724.564;774.698;924.492;674.571;824.707;724.702;774.602;824.675;624.846;824.757;774.775;624.86;774.923;724.818;824.812;674.759;724.771;774.747;724.853;774.853;874.902;724.893;724.857;724.978;774.837;824.944;724.824;674.911;824.988;724.984;824.913;674.949;924.833;874.953;924.799;874.911;924.931;774.917;874.949;874.916;874.927;924.976;873.602;774.984;774.934;824.951;824.956;824.952;824.992;874.972;824.974;824.978;874.965;824.969;724.958;674.98;924.952;974.284;924.987;774.985;774.983;774.985;874.985;824.955;824.986;874.985;921.189;924.982;724.99;924.991;824.98;724.991;874.981;824.989;874.987;919.638;920.839;923.739;724.988;824.988;922.34;874.99;824.986;924.992;
7:203.905;416.114;367.702;464.917;416.658;465.272;517.505;720.404;670.641;670.507;822.001;671.203;869.392;671.708;771.377;671.339;671.995;821.378;917.128;720.074;871.135;916.314;871.794;772.456;922.232;671.215;821.444;823.262;823.177;872.965;823.144;872.982;870.993;871.889;821.779;821.64;772.082;821.502;823.039;722.937;622.94;772.006;961.552;771.815;821.777;822.56;921.828;822.47;771.47;822.467;971;920.287;771.835;821.609;922.909;872.798;964.378;823.68;921.126;822.341;872.93;923.441;873.821;972.381;923.104;873.076;772.523;723.348;723.437;922.564;823.093;773.211;822.742;872.745;923.266;922.058;923.251;972.533;774.329;824.358;874.253;824.22;924.049;919.25;923.939;823.876;824.663;774.429;824.17;922.679;874.477;774.457;872.338;724.38;874.164;923.998;874.41;924.073;874.346;973.482;874.181;824.213;824.512;724.496;874.276;774.396;824.263;774.579;1022.26;963.229;774.015;723.938;774.692;773.535;774.836;924.678;774.754;1022.6;1021.11;824.814;
8:224.112;221.682;221.633;215.432;411.638;405.023;303.034;566.907;413.407;314.741;561.756;504.209;614.177;564.399;365.554;502.798;522.263;569.298;510.655;674.238;717.87;621.42;620.867;774.369;723.567;671.365;673.022;1017.24;872.727;824.358;920.668;773.693;674.347;724.146;772.296;924.506;774.502;724.803;773.999;724.087;918.288;774.469;824.57;823.733;874.781;574.743;624.046;924.272;723.35;824.705;874.911;924.714;723.179;824.802;972.239;923.118;722.451;774.398;824.377;966.443;822.982;966.286;722.929;723.829;724.337;874.464;923.794;773.741;723.329;870.85;921.224;774.636;824.279;924.196;874.01;922.602;923.149;823.482;873.181;672.929;1022.23;723.596;723.649;773.169;722.125;774.54;923.615;924.429;673.619;873.884;873.875;1020.34;824.535;874.223;874.346;773.963;823.946;773.407;874.015;915.487;723.941;823.615;823.263;773.255;574.131;723.734;824.29;774.267;824.489;824.358;774.494;873.833;873.351;774.41;921.347;823.237;874.443;723.437;924.259;723.643;
9:121.929;406.551;367.29;462.011;457.922;467.133;718.709;568.272;666.337;718.899;619.105;869.883;868.447;816.067;614.5;866.86;669.736;817.065;769.373;817.977;718.414;719.58;569.388;767.933;713.558;821.995;717.659;672.012;822.388;821.833;872.333;871.781;822.828;721.498;870.026;871.674;723.009;873.344;772.83;823.57;873.475;823.88;872.728;873.929;923.745;774.116;824.092;1023.17;873.761;773.481;923.468;917.769;867.642;920.809;874.194;966.019;873.813;824.189;824.349;873.075;824.298;919.584;824.307;874.206;924.521;917.212;824.547;824.583;874.562;874.295;918.545;874.51;774.383;921.572;824.485;774.439;774.225;774.57;919.185;873.06;824.49;867.853;874.558;972.067;923.081;724.662;824.197;824.372;874.41;773.303;924.34;971.117;922.88;874.362;824.264;922.731;824.549;924.489;924.287;774.216;824.163;823.789;970.197;874.225;824.235;824.446;874.259;874.248;923.351;864.266;874.675;874.507;874.745;874.735;824.407;924.219;824.77;973.103;774.458;923.637;
