0;0.535
1;0.94
2;1.805
3;1.865
4;2.25
5;2.34
6;2.32
7;2.57
8;2.78
9;2.59
10;2.635
11;2.86
12;2.9
13;3.035
14;2.97
15;2.86
16;3.06
17;3.405
18;3.39
19;3.57
20;3.56
21;3.34
22;3.55
23;3.5
24;3.53
25;3.54
26;3.665
27;3.595
28;3.335
29;3.475
30;3.425
31;3.67
32;3.645
33;3.695
34;3.625
35;3.81
36;3.615
37;3.62
38;3.72
39;3.63
40;3.615
41;3.615
42;3.48
43;3.795
44;4.01
45;4.06
46;3.705
47;4.045
48;3.97
49;3.89
50;4.135
51;3.735
52;3.955
53;3.76
54;3.82
55;4.015
56;3.785
57;4.145
58;4.035
59;4.14
60;4.03
61;4.1
62;3.865
63;4.06
64;4.125
65;4.08
66;4.12
67;3.985
68;4.27
69;4.085
70;4.36
71;4.02
72;4.315
73;4.24
74;4.085
75;4.075
76;4.105
77;4.105
78;4.245
79;4.155
80;4.195
81;4.395
82;4.485
83;4.37
84;4.43
85;4.56
86;4.545
87;4.27
88;4.285
89;4.08
90;4.55
91;4.195
92;4.295
93;3.965
94;4.105
95;4.17
96;4.265
97;4.4
98;4.465
99;4.39
100;4.48
101;4.395
102;4.205
103;3.985
104;4.275
105;4.34
106;4.185
107;3.95
108;4.02
109;4.005
110;4.03
111;4.25
112;4.025
113;4.225
114;4.195
115;4.14
116;4.33
117;4.16
118;4.155
119;4.415
