0:252.16;323.992;323.726;402.822;424.222;301.685;370.246;524.489;373.716;416.251;513.063;724.291;315.803;424.026;323.855;424.024;473.574;310.494;263.953;474.225;273.097;424.019;274.028;359.241;510.846;424.226;374.276;362.254;315.217;461.277;560.961;360.539;560.481;462.742;410.866;359.264;460.787;460.793;560.692;411.164;514.482;515.323;513.654;516.792;615.578;565.5;566.324;667.31;517.108;567.091;716.914;567.755;620.172;570.173;619.582;668.992;720.518;762.51;619.351;769.72;718.812;571.76;571.435;621.261;621.206;719.544;571.669;721.183;771.518;622.665;721.298;670.441;671.598;572.752;723.369;622.321;623.56;722.556;722.562;672.858;623.384;623.56;573.447;722.542;773.847;723.419;622.193;820.109;716.306;674.013;722.395;720.311;724.259;573.738;723.485;573.025;623.965;673.258;723.841;623.889;819.913;624.005;623.69;673.382;523.491;723.503;673.483;721.362;672.177;622.512;718.887;673.814;673.939;723.028;674.279;774.23;624.334;674.18;724.28;624.395;
1:261.376;465.416;518.352;473.889;623.871;523.671;463.064;414.21;565.382;465.65;512.404;565.984;617.373;565.286;618.232;619.516;467.618;619.184;720.255;670.33;719.601;619.802;571.022;670.548;718.125;770.818;570.503;620.75;721.557;671.083;670.284;771.3;721.802;722.814;722.525;673.598;772.473;723.049;671.253;623.14;571.938;723.79;623.368;818.904;623.287;673.448;623.018;673.571;673.202;768.167;673.084;871.835;722.586;673.96;774.003;674.128;674.342;724.215;724.198;723.912;724.093;674.032;723.86;724.046;674.424;674.293;674.341;824.326;772.98;724.541;824.628;724.213;624.356;624.458;674.501;574.428;820.766;724.452;674.86;624.435;774.812;624.831;724.919;674.919;774.869;769.982;674.93;873.591;724.917;774.958;824.962;721.056;674.952;674.956;819.121;774.971;824.123;774.208;774.96;724.605;718.235;771.228;724.974;724.98;624.986;724.986;823.541;724.986;674.986;674.986;724.29;774.985;624.989;674.984;624.996;724.965;774.996;574.997;724.996;824.997;
2:221.587;421.893;421.828;622.269;523.503;571.56;473.458;571.206;571.738;573.249;520.437;521.037;421.24;521.984;770.065;622.765;523.319;523.346;620.11;572.166;671.317;571.758;423.931;722.455;572.862;523.686;574.105;672.536;573.287;674.346;672.347;624.06;621.617;623.424;522.595;524.199;472.836;673.053;773.11;624.132;573.922;824.216;674.284;674.609;574.405;574.271;524.836;673.78;623.531;624.107;624.473;674.06;824.52;674.7;624.524;774.399;624.691;674.368;674.497;624.433;674.005;624.461;724.266;674.739;674.534;574.763;724.516;674.452;674.231;624.447;820.156;624.609;674.112;624.312;624.471;824.521;574.291;674.336;674.527;824.354;624.687;674.666;674.708;724.827;724.729;674.719;674.263;624.78;724.469;624.682;774.637;574.795;674.475;722.416;624.561;674.771;724.704;624.555;824.691;724.781;824.769;673.982;724.203;674.694;723.744;674.081;624.491;573.321;724.113;673.931;674.281;673.545;674.457;622.93;673.7;624.227;724.025;574.292;624.373;724.183;
3:322.329;373.741;474.176;473.704;573.12;523.498;773.456;572.743;573.824;623.576;624.066;624.228;623.445;624.122;673.462;674.162;724.184;674.323;674.26;724.255;623.662;623.664;624;674.02;773.041;823.918;724.084;623.971;723.483;820.811;873.391;874.407;824.666;774.337;767.566;724.542;724.44;624.77;774.412;674.578;823.802;724.745;674.406;674.627;823.665;723.889;723.862;772.243;624.703;923.009;724.35;674.501;724.675;724.542;624.694;774.475;774.315;774.794;823.188;624.854;774.865;724.876;824.545;767.543;819.835;724.447;874.938;774.301;724.685;724.629;774.934;724.893;724.727;824.901;674.965;724.895;774.919;772.831;722.737;774.985;674.98;724.977;674.992;624.992;724.993;870.395;724.995;824.633;823.648;915.198;874.996;724.997;724.993;773.546;774.997;769.946;722.148;674.998;724.997;774.997;674.997;724.997;724.997;774.998;764.499;774.998;724.998;824.998;724.998;770.749;824.998;724.998;774.998;724.998;774.697;774.997;774.997;721.948;819.698;770.648;
4:123.951;174.946;463.333;419.033;474.957;574.944;419.163;371.93;568.16;370.743;514.422;470.301;570.846;472.169;570.2;517.899;468.851;619.083;567.817;622.909;570.433;624.112;522.766;469.546;523.247;569.524;674.19;672.125;671.938;672.705;623.548;722.309;672.82;574.107;523.745;721.686;573.836;573.956;771.576;574.119;673.299;672.39;623.245;623.948;723.744;673.412;773.361;623.264;724.028;674.212;674.295;674.066;724.529;674.247;722.639;723.518;774.583;724.072;724.357;674.071;774.462;724.292;574.213;824.481;574.429;772.684;724.607;820.437;674.785;624.812;723.764;824.395;774.084;774.184;723.743;673.679;674.191;723.891;574.161;624.127;624.34;823.685;724.369;674.288;624.264;624.293;771.767;824.36;724.44;674.563;723.99;673.73;724.337;624.245;674.072;673.942;724.049;624.178;773.979;724.639;624.649;774.459;674.434;624.489;674.467;724.707;624.761;674.786;674.781;674.815;674.782;674.625;624.843;724.843;574.61;674.56;774.508;674.542;773.631;774.527;
5:423.761;323.783;123.768;306.56;255.728;258.199;266.109;410.386;362.172;311.595;309.47;414.707;618.825;461.058;368.718;611.608;518.979;519.859;517.547;569.585;569.873;617.253;664.918;819.214;617.122;669.762;620.651;621.413;719.338;669;670.367;670.976;569.454;519.586;720.262;570.988;719.753;670.401;720.822;817.887;673.737;822.055;722.97;622.148;673.3;574.267;821.152;769.329;723.399;673.439;573.618;723.14;574.468;623.961;674.479;623.644;672.441;623.561;673.149;673.165;768.332;673.939;673.928;723.047;774.043;723.652;671.714;673.816;674.067;723.574;723.723;773.914;723.344;624.196;623.941;673.469;624.422;717.884;673.594;672.506;723.081;673.981;673.847;673.676;723.977;673.545;624.1;773.517;872.359;823.928;673.298;673.805;623.065;623.351;823.816;723.613;773.03;767.672;673.529;672.886;673.092;872.895;772.29;769.419;673.254;723.102;773.198;774.21;723.271;623.885;723.362;723.847;724.158;774.427;724.535;821.284;674.587;724.498;724.613;874.197;
6:221.038;363.787;474.974;521.662;524.984;624.955;824.976;674.974;674.963;674.985;821.567;674.949;724.973;872.36;773.337;724.978;817.118;774.821;674.954;674.984;774.98;724.98;724.982;624.981;721.78;873.413;724.978;724.771;724.951;774.974;674.971;724.982;874.109;873.799;674.953;774.968;774.96;624.984;674.982;866.619;774.991;724.961;819.01;724.975;774.98;724.966;818.305;624.952;774.902;720.76;724.961;724.966;724.977;770.162;724.964;774.962;765.89;724.974;774.966;774.773;774.969;624.98;674.977;674.988;774.973;724.969;724.973;674.981;724.979;674.982;724.987;624.982;624.988;774.981;624.987;874.987;824.988;624.995;724.979;724.981;674.995;624.994;724.992;764.944;774.991;674.991;674.993;724.993;674.991;819.192;824.794;724.994;774.545;822.894;771.294;724.995;674.994;760.694;774.991;822.792;724.993;824.997;624.995;724.994;624.997;718.546;674.998;874.99;624.993;823.294;724.998;724.999;724.993;824.99;773.743;674.995;624.994;724.998;574.997;674.999;
7:274.958;264.846;467.408;565.56;470.116;465.646;370.696;417.204;367;468.873;369.036;420.436;520.318;674.815;524.859;524.931;824.922;674.827;524.929;524.908;624.862;674.93;674.951;574.926;724.908;674.857;724.962;724.939;674.974;773.729;774.969;724.979;674.981;624.985;674.985;773.885;721.588;574.987;624.985;774.988;674.988;674.987;674.988;624.988;724.988;724.988;774.636;624.994;724.983;724.986;724.985;724.979;624.99;674.985;674.984;674.983;724.984;674.984;724.844;674.995;724.995;674.994;724.995;768.995;674.998;674.998;674.997;724.998;724.996;624.998;774.998;674.998;724.999;674.998;624.999;774.997;722.799;773.349;674.999;724.998;624.998;624.998;624.999;774.999;768.199;718.699;724.999;774.997;874.998;724.998;724.998;724.999;724.998;724.997;724.997;724.999;724.999;774.049;774.999;768.099;674.999;724.999;721.749;824.999;675;766.849;675;674.999;675;725;625;725;874.6;725;725;675;721.7;775;675;775;
8:267.258;315.378;316.142;302.521;366.698;366.944;315.443;315.555;365.742;462.876;262.556;365.648;313.415;415.718;414.51;365.783;367.929;468.05;417.428;465.83;718.406;366.116;315.73;517.903;368.232;421.171;469.881;521.153;322.015;419.177;470.859;519.746;470.18;471.36;520.337;518.674;369.786;469.856;469.584;519.75;519.93;520.193;521.41;621.275;521.532;521.545;471.925;471.77;572.02;821.986;571.151;622.531;520.196;522.489;672.824;572.956;672.768;522.117;621.996;572.707;622.053;621.619;571.998;623.829;673.792;622.412;723.147;623.765;672.573;573.745;623.84;573.989;723.449;623.747;723.995;623.874;573.486;573.283;673.708;673.121;673.16;623.237;816.17;623.063;722.791;673.269;673.501;723.234;767.122;823.65;723.772;816.591;573.898;673.638;573.868;624.171;623.961;723.739;573.781;623.089;823.638;724.04;812.505;763.485;715.139;624.06;724.297;624.214;674.316;724.361;869.64;624.327;674.22;674.389;771.506;824.415;724.427;874.615;574.679;724.532;
9:224.798;224.892;163.052;162.71;120.415;271.143;220.898;220.952;321.547;271.043;170.048;421.568;421.643;371.846;270.218;420.253;320.645;522.434;421.79;372.335;271.681;521.605;422.479;372.612;371.59;471.903;521.826;471.567;522.597;469.987;469.622;573.83;622.269;474.235;523.026;523.319;522.083;572.492;621.573;620.636;669.33;568.746;570.003;669.147;618.242;621.288;568.653;670.542;669.907;470.974;670.703;669.949;670.995;621.319;621.245;672.054;572.179;870.123;622.076;672.856;673.043;722.974;773.008;720.445;673.32;673.126;723.089;723.601;718.709;674.003;824.05;673.923;772.613;824.099;674.363;874.422;770.392;774.365;624.456;624.04;773.861;724.213;770.164;773.799;723.981;674.047;774.225;723.603;723.954;674.228;624.562;574.627;624.203;673.867;674.376;674.034;624.348;724.055;773.962;723.917;723.639;723.92;772.079;773.58;673.815;723.722;724.13;724.597;624.713;624.689;624.73;774.307;763.003;724.483;724.496;724.492;674.541;724.54;774.599;774.694;
