0;421.978
1;285.471
2;306.229
3;316.136
4;316.07
5;285.811
6;296.079
7;296.114
8;326.154
9;296.193
10;296.446
11;315.796
12;275.893
13;276.056
14;296.359
15;285.966
16;306.169
17;326.003
18;296.373
19;286.566
20;286.108
21;306.452
22;296.605
23;296.626
24;296.586
25;276.531
26;296.596
27;296.207
28;295.945
29;276.499
30;296.12
31;326.139
32;296.751
33;306.408
34;316.491
35;306.062
36;286.59
37;336.3
38;306.712
39;286.461
40;286.736
41;266.828
42;316.266
43;296.875
44;297.014
45;306.658
46;286.686
47;286.374
48;306.489
49;316.641
50;296.934
51;346.973
52;316.952
53;326.749
54;346.934
55;296.296
56;306.828
57;266.858
58;326.8
59;296.775
60;276.832
61;316.869
62;306.943
63;296.626
64;316.841
65;296.912
66;326.962
67;297.107
68;306.54
69;347.111
70;326.907
71;357.188
72;326.867
73;277.061
74;357.049
75;316.917
76;316.946
77;297.192
78;307.172
79;327.088
80;316.636
81;316.497
82;317.025
83;336.659
84;327.232
85;307.171
86;287.154
87;287.189
88;287.17
89;286.916
90;317.29
91;307.027
92;316.884
93;347.071
94;327.385
95;307.186
96;307.142
97;337.127
98;307.344
99;287.208
100;287.011
101;327.293
102;287.119
103;317.201
104;297.419
105;287.11
106;297.014
107;327.186
108;326.461
109;337.415
110;327.158
111;377.026
112;307.41
113;327.306
114;376.945
115;347.088
116;307.205
117;327.119
118;337.068
119;347.027
120;347.279
121;327.118
122;337.298
123;357.157
124;317.239
125;326.808
126;316.842
127;367.236
128;337.258
129;337.006
130;357.218
131;317.442
132;307.091
133;346.841
134;357.212
135;327.283
136;337.399
137;376.477
138;377.336
139;347.451
140;306.808
141;367.169
142;327.054
143;317.262
144;366.705
145;387.143
146;327.469
147;327.217
148;406.803
149;357.395
150;337.486
151;347.206
152;337.196
153;377.155
154;367.264
155;357.034
156;367.336
157;327.618
158;376.278
159;346.983
160;347.126
161;367.424
162;317.272
163;336.699
164;337.312
165;367.298
166;337.59
167;357.271
168;347.232
169;387.278
170;337.363
171;357.174
172;317.508
173;347.049
174;366.947
175;317.418
176;336.98
177;347.401
178;347.44
179;337.044
180;407.33
181;346.764
182;327.234
183;397.221
184;366.712
185;357.074
186;357.258
187;376.938
188;367.542
189;347.176
190;357.172
191;317.566
192;375.911
193;377.14
194;396.56
195;317.375
196;357.185
197;347.379
198;327.527
199;396.91
