0;220.814;26.4926
1;219.811;69.1388
2;120.475;68.3755
3;221.341;74.0737
4;220.805;46.0444
5;470.323;104.362
6;320.436;91.4831
7;319.208;51.1961
8;218.028;40.817
9;218.064;61.4367
10;216.488;61.2743
11;316.107;89.5772
12;216.637;79.2227
13;315.967;98.3355
14;116.441;37.7882
15;167.342;77.1254
16;316.628;81.2701
17;303.833;66.7016
18;305.913;124.556
19;117.325;38.5994
20;262.506;72.6552
21;406.697;53.7539
22;207.32;86.984
23;218.392;64.3632
24;167.665;45.866
25;117.224;24.6108
26;168.112;69.8526
27;318.226;59.4068
28;207.717;61.5978
29;266.564;50.8203
30;267.591;75.3378
31;206.669;58.888
32;118.456;52.1956
33;356.985;110.789
34;217.107;89.1979
35;267.688;114.002
36;304.931;73.3548
37;118.737;60.9441
38;318.737;102.935
39;217.716;74.5039
40;217.786;63.5266
41;217.361;77.6759
42;204.155;45.6206
43;317.072;78.5909
44;216.439;63.5514
45;165.969;42.9223
46;266.077;76.166
47;217.682;65.9045
48;266.231;63.5887
49;166.328;60.385
50;265.368;60.8606
51;316.681;75.4987
52;201.985;76.7948
53;166.371;68.8541
54;255.034;62.8745
55;215.609;68.2871
56;403.933;79.0508
57;214.575;59.7055
58;215.736;60.7455
59;215.442;72.1638
60;215.046;37.5694
61;265.651;49.5318
62;203.677;55.83
63;417.071;81.9155
64;217.804;99.7372
65;156.791;46.1878
66;418.098;53.9359
67;118.702;51.6991
68;218.523;76.6105
69;319.192;88.8497
70;269.347;60.643
71;318.31;84.9079
72;368.818;93.5048
73;318.428;90.6635
74;368.064;67.4921
75;306.188;98.7216
76;318.667;53.1409
77;317.699;93.933
78;266.721;60.8772
79;217.875;72.1236
80;167.196;56.5616
81;204.717;76.396
82;217.73;66.938
83;317.398;121.984
84;267.365;84.9484
85;306.954;77.3226
86;208.404;57.3012
87;367.589;68.8454
88;318.188;57.9088
89;317.703;75.1586
90;267.385;78.7071
91;167.529;47.4425
92;217.996;55.6394
93;167.37;48.7103
94;205.487;85.9569
95;204.515;66.6554
96;367.138;71.5868
97;266.393;95.2826
98;317.813;79.1903
99;318.297;70.9193
100;318.593;117.552
101;267.944;89.6319
102;318.463;105.05
103;168.54;55.7499
104;306.219;100.382
105;218.594;73.7684
106;168.45;55.3525
107;517.971;98.3059
108;303.833;75.5964
109;417.361;90.3056
110;217.667;47.3184
111;217.929;71.1093
112;217.534;75.9493
113;205.578;53.846
114;304.704;78.5053
115;304.637;77.3724
116;268.356;88.7381
117;268.397;97.2046
118;304.403;73.2703
119;219.161;84.0627
120;219.123;71.5946
121;255.108;80.0169
122;119.184;59.5527
123;269.027;88.1279
124;169.362;81.9886
125;368.666;73.2114
126;318.783;96.8132
127;418.635;105.432
128;318.143;80.9218
129;268.092;77.3779
130;267.972;82.2974
131;268.239;112.45
132;218.406;64.9704
133;418.577;61.5087
134;317.808;68.6698
135;258.496;81.3155
136;218.227;49.9128
137;218.149;89.5196
138;218.16;85.1423
139;218.007;60.1965
140;318.02;98.3766
141;317.929;88.5226
142;201.636;48.9351
143;301.596;90.4865
144;217.741;74.7128
145;267.811;65.5676
146;217.821;82.9296
147;204.335;59.2306
148;317.707;80.5377
149;217.689;61.2893
