0;-54.8699;-333.783
1;-53.8937;-199.058
2;253.13;-235.722
3;323.505;-92.4975
4;308.073;6.75895
5;349.781;-23.8179
6;255.087;-54.8238
7;236.595;-92.7812
8;290.241;-49.6626
9;244.218;-47.9196
10;255.98;-89.9973
11;346.854;-8.051
12;293.492;-37.6029
13;352.767;-34.6966
14;296.682;-138.728
15;-52.8232;-307.755
16;-52.4844;-278.81
17;-152.349;-309.772
18;-52.11;-250.546
19;-152.261;-306.499
20;328.586;-260.897
21;325.532;-252.31
22;-151.101;-316.709
23;365.926;-275.274
24;-51.0034;-289.99
25;-150.998;-290.139
26;-51.078;-238.456
27;301.085;-222.91
28;-50.8795;-261.171
29;358.908;-183.045
30;351.904;-244.8
31;-50.7102;-314.417
32;-50.6343;-214.589
33;287.122;-181.695
34;352.952;-255.83
35;-50.7476;-235.403
36;373.404;-246.491
37;-50.7176;-310.931
38;-50.9175;-282.57
39;-50.9616;-262.782
40;-50.8272;-292.382
41;-50.7775;-256.356
42;-50.5992;-195.681
43;374.971;-240.608
44;-50.6087;-263.073
45;-50.5202;-229.954
46;-50.4872;-236.555
47;350.426;-186.889
48;-50.4951;-243.888
49;383.958;-165.046
50;-50.5243;-241.458
51;-50.4717;-269.49
52;-50.4468;-281.154
53;-150.389;-306.846
54;-50.4534;-242.709
55;-50.4034;-222.519
56;-150.374;-257.374
57;-150.358;-281.943
58;228.76;-239.411
59;-50.3631;-266.195
60;245.331;-194.299
61;-50.2705;-219.728
62;-50.2638;-235.726
63;-50.215;-241.228
64;-50.2238;-233.416
65;-50.2039;-240.013
66;-50.26;-259.438
67;-50.222;-233.188
68;-50.2465;-214.62
69;381.489;-206.673
70;353.475;-164.534
71;275.419;-218.089
72;-50.1931;-211.267
73;360.982;-189.197
74;377.487;-201.041
75;-50.2047;-251.64
76;-50.2195;-248.067
77;-50.1977;-234.904
78;-50.1894;-230.286
79;-50.1771;-305.085
80;-50.179;-247.131
81;-50.1291;-221.945
82;-50.1237;-236.584
83;246.423;-190.713
84;-50.1117;-245.303
85;364.99;-216.22
86;-50.1347;-255.85
87;-50.0964;-222.235
88;-50.0834;-267.286
89;365.992;-189.467
90;-50.0851;-251.25
91;-50.0809;-247.344
92;-50.0793;-301.725
93;-50.0807;-308.915
94;-50.0889;-264.505
95;-50.0709;-279.72
96;-50.0671;-208.892
97;-50.0681;-261.585
98;301.472;-192.577
99;-50.0674;-207.911
100;-150.07;-246.023
101;-50.0623;-282.494
102;-50.0587;-233.601
103;-50.0611;-271.692
104;-50.0644;-287.083
105;-50.067;-284.18
106;-50.0667;-266.649
107;-50.0636;-250.199
108;-150.058;-266.821
109;-50.0616;-235.917
110;-50.0804;-294.366
111;-50.0724;-240.795
112;-50.0716;-237.112
113;-50.074;-294.947
114;-150.069;-234.518
115;-50.0754;-290.771
116;-50.0611;-257.1
117;-50.0541;-242.437
118;-50.0547;-240.109
119;-50.0471;-246.48
120;-50.0474;-226.237
121;357.493;-230.703
122;313.488;-241.471
123;-50.0443;-225.806
124;390.5;-191.513
125;-50.0359;-247.228
126;-50.0398;-212.348
127;-50.0359;-228.824
128;-50.0374;-261.249
129;-150.036;-296.701
130;-50.0347;-233.828
131;-50.0335;-192.253
132;-50.0343;-259.522
133;-50.0316;-274.892
134;-50.0344;-234.772
135;-50.0355;-258.49
136;342.492;-218.22
137;-50.0318;-200.693
138;-150.03;-281.866
139;-50.0286;-240.323
140;-50.0303;-242.198
141;363.99;-222.578
142;377.999;-215.772
143;-50.0324;-260.434
144;-150.031;-294.359
145;-150.031;-301.188
146;357.495;-264.597
147;-50.0275;-271.741
148;-50.0422;-262.988
149;-50.0281;-275.51
