0;-63.516;-366.219
1;-63.6747;-198.425
2;-61.6093;-210.199
3;-61.7253;-194.765
4;-62.0779;-216.981
5;-60.7007;-217.701
6;-61.9919;-207.711
7;-66.8854;-212.161
8;-68.0715;-206.409
9;-62.5886;-204.297
10;-60.871;-198.718
11;-157.233;-205.157
12;-155.295;-224.215
13;-157.089;-231.774
14;-54.4538;-220.676
15;-152.025;-233.294
16;-51.2373;-207.746
17;-52.0933;-211.863
18;274.143;-185.468
19;-150.736;-206.761
20;240.806;-146.752
21;-50.4708;-195.685
22;-50.1941;-210.512
23;-50.1906;-190.145
24;-150.035;-210.115
25;-50.0953;-210.214
26;-50.0862;-195.147
27;-50.1272;-190.165
28;-50.0935;-190.191
29;-50.2536;-205.157
30;-50.3703;-190.277
31;325.91;-136.494
32;-50.4832;-165.496
33;-50.0346;-180.235
34;-50.173;-215.063
35;266.343;-154.355
36;220.858;-151.221
37;313.975;-146.843
38;-50.0016;-195.008
39;345.495;-103.007
40;-50.0004;-165.006
41;-50.0023;-200.002
42;-50;-150.005
43;-50.0005;-200.001
44;-50;-170.026
45;-50;-165
46;198;-167.611
47;239.999;-150.534
48;-50.0001;-180.001
49;286.396;-82.3831
50;232.499;-95.8762
51;278.499;-141.536
52;194.462;-131.305
53;162.487;-129.267
54;355.5;-68.048
55;205.417;-157.236
56;213.858;-176.825
57;-50.0012;-160.017
58;283.435;-133.343
59;-50.0115;-180.01
60;-50.0074;-175.012
61;278.386;-100.086
62;165.985;-138.754
63;215.997;-88.8981
64;253.071;-119.289
65;-50.0249;-200.353
66;212.491;-136.894
67;275;-94.1872
68;195.473;-120.779
69;238.499;-117.28
70;179.99;-112.305
71;182.433;-123.396
72;299.913;-102.521
73;-50.01;-160.04
74;-50;-150.02
75;174.141;-163.827
76;-50.128;-180.05
77;-50.0208;-190.02
78;-50.0551;-190.024
79;277.48;-148.659
80;-150;-205.011
81;-50.0386;-170.031
82;253.421;-149.834
83;-50.0217;-180.026
84;251.494;-149.934
85;-50.0003;-150.004
86;-50;-195.004
87;155.997;-179.7
88;-50;-140.001
89;-50.0003;-180.02
90;230.999;-145.951
91;-50.0004;-180
92;288.982;-99.8831
93;-50.0008;-160.005
94;175.495;-143.735
95;199.499;-101.4
96;-50.0001;-165
97;283.984;-109.715
98;384.5;-93.4873
99;-50;-150.015
100;-50.0002;-140.001
101;244.5;-155.275
102;267.996;-159.101
103;349.499;-115.028
104;251.497;-98.1134
105;214.497;-126.752
106;252.5;-116.026
107;380;-85.901
108;269.499;-129.027
109;-50;-165
110;287;-143.161
111;221.5;-131.438
112;316.999;-141.65
113;-50;-160.005
114;152;-124.9
115;293.499;-127.827
116;264.5;-114.025
117;195.5;-162.725
118;286.484;-113.176
119;-50;-185
120;-50;-180.007
121;-50;-165.01
122;-50;-155.013
123;-50;-140
124;226;-104.775
125;-50;-160.016
126;170;-169.015
127;312.5;-136.882
128;255;-99.3004
129;321.499;-156.425
130;-50;-145
131;-50;-175.005
132;254;-139.828
133;-50;-150.007
134;261.167;-99.4376
135;-50;-190.004
136;273.433;-188.828
137;-150;-230.002
138;-50;-180.003
139;-50;-195
140;-50;-140.012
141;317;-31.3531
142;293.5;-116.569
143;263.5;-118.33
144;267.5;-125.831
145;197.5;-137.181
146;325;-92.9251
147;-50;-150
148;340;-82.0255
149;284;-98.9985
