0;-64.1205;-355.919
1;324.486;78.6779
2;278.996;44.9251
3;309.233;34.2838
4;362.565;55.7078
5;356.265;31.24
6;317.312;24.1188
7;302.65;-36.6894
8;301.232;-19.3529
9;288.525;-17.8843
10;252.082;-101.573
11;322.83;-4.77797
12;311.849;-26.6713
13;218.036;-12.1814
14;347.398;85.7532
15;318.565;67.7057
16;340.587;141.072
17;265.013;61.818
18;326.16;102.828
19;292.152;19.7192
20;313.554;0.444096
21;328.059;-0.430677
22;324.632;22.6192
23;313.045;76.5658
24;302.905;-51.6901
25;272.584;12.5616
26;339.278;-53.7313
27;307.865;-62.9867
28;288.117;-55.4585
29;314.995;-17.4404
30;357.996;75.4899
31;329.987;-128.689
32;289.21;-111.429
33;301.151;-78.3161
34;-55.7548;-141.524
35;347.582;23.0645
36;364.512;-55.9317
37;276.507;-77.7206
38;318.733;-6.73026
39;357.353;61.8036
40;351.625;157.792
41;302.599;33.3007
42;287.724;-35.3472
43;389.2;-41.4734
44;341.976;-102.627
45;344.166;-26.0008
46;333.189;-17.7937
47;343.67;-79.5915
48;-56.6625;-171.073
49;343.079;25.9772
50;301.778;45.6885
51;317.526;37.7724
52;294.408;-1.98706
53;340.178;74.2485
54;343.006;68.0907
55;307.282;127.095
56;315.351;103.004
57;312.844;91.5226
58;340.985;78.2529
59;342.109;92.1067
60;354.676;77.7003
61;342.243;93.3246
62;354.811;89.8231
63;341.68;119.906
64;317.302;54.6204
65;287.924;80.606
66;328.484;130.58
67;375.332;54.6584
68;276.303;-47.6475
69;322.294;60.672
70;359.539;108.318
71;352.603;150.678
72;346.945;160.098
73;281.803;33.0724
74;344.954;29.9098
75;391.906;59.6807
76;323.276;51.0341
77;319.411;-14.3221
78;265.971;3.59036
79;349.183;108.59
80;342.608;-55.2624
81;277.203;-149.611
82;312.593;-57.5991
83;379.19;-109.285
84;315.138;-121.147
85;266.757;-138.945
86;-56.3671;-186.193
87;-53.7583;-165.181
88;-153.357;-204.081
89;262.069;-158.638
90;321.659;-113.247
91;266.006;-135.322
92;334.392;-108.324
93;292.135;-137.133
94;356.818;-80.3879
95;-57.6398;-161.631
96;-55.4915;-161.933
97;-56.5916;-192.236
98;349.534;-172.611
99;-55.6291;-171.813
100;-55.6841;-133.441
101;-55.2279;-138.491
102;287.696;-150.369
103;333.991;-84.1102
104;343.031;-90.155
105;-55.5786;-152.114
106;218.714;-135.312
107;339.978;-98.8039
108;361.788;-82.8493
109;326.54;-59.9804
110;319.946;7.84747
111;334.215;134.735
112;305.444;86.023
113;299.428;54.2482
114;323.687;79.7812
115;373.225;163.022
116;311.608;-21.214
117;344.396;25.2939
118;307.216;96.5812
119;360.739;87.9687
120;296.754;-4.24295
121;333;-50.0865
122;308.015;7.10497
123;305.442;-37.8734
124;322.379;55.5922
125;354.885;-5.41583
126;311.796;19.9395
127;299.981;42.149
128;303.839;37.5647
129;361.922;107.963
130;299.425;59.3279
131;319.059;-49.5318
132;349.272;-6.6201
133;273.074;7.87732
134;306.148;12.7542
135;297.872;-36.7818
136;288.035;-18.3702
137;311.484;-61.4398
138;300.997;-47.4353
139;305.465;-59.0421
140;280.866;-17.9224
141;321.142;6.14832
142;316.421;-0.92461
143;317.075;50.7299
144;267.666;22.9465
145;349.102;26.2277
146;290.254;32.3886
147;294.112;73.7685
148;328.077;51.4224
149;310.242;63.2519
