0;114.025;18.7435
1;164.269;44.9047
2;212.903;51.3961
3;163.261;48.9267
4;161.567;42.9096
5;214.17;58.1946
6;161.917;63.04
7;210.362;55.4912
8;315.304;62.1748
9;209.357;53.2188
10;264.218;59.9435
11;213.276;62.946
12;213.249;52.6085
13;163.696;56.34
14;215.656;72.1079
15;264.251;67.1161
16;217.688;75.1546
17;262.382;56.3344
18;211.924;45.5507
19;209.686;45.5978
20;114.539;56.2644
21;313.193;93.8105
22;214.279;66.0802
23;214.868;37.3693
24;214.987;45.0963
25;116.149;54.9574
26;113.348;35.6665
27;113.392;50.9671
28;163.657;39.1058
29;114.427;46.0897
30;166.161;34.3169
31;117.609;53.3253
32;165.176;46.0224
33;166.271;55.5455
34;114.741;38.1466
35;117.828;38.5793
36;113.128;19.9389
37;115.675;22.941
38;316.318;50.6062
39;215.111;38.0776
40;164.402;59.9132
41;216.471;65.3036
42;316.966;53.1848
43;164.345;49.9349
44;164.353;45.8697
45;114.06;41.4689
46;114.635;31.2195
47;115.552;42.4802
48;264.667;42.9451
49;216.131;31.4237
50;216.11;58.0961
51;213.77;58.0341
52;113.91;32.4889
53;164.886;65.8869
54;166.073;54.7125
55;167.746;45.6567
56;165.59;31.395
57;218.626;64.2505
58;117.774;43.7443
59;167.11;48.9929
60;116.262;29.6068
61;169.173;38.386
62;217.204;40.537
63;122.227;45.448
64;217.902;60.2112
65;116.84;59.7312
66;116.865;33.8143
67;218.044;60.7021
68;218.835;36.0596
69;118.982;50.0676
70;217.694;61.145
71;165.967;57.9207
72;166.479;38.2688
73;118.844;45.8757
74;121.315;46.6912
75;118.012;41.3742
76;119.213;60.9055
77;118.873;51.7787
78;119.983;43.2013
79;219.788;46.2539
80;120.481;47.369
81;119.443;41.6829
82;119;26.0033
83;121.27;46.1759
84;119.24;48.2626
85;120.622;48.2224
86;120.513;38.0852
87;218.601;63.0136
88;120.827;38.9104
89;219.797;41.3347
90;118.908;32.4516
91;219.798;60.8527
92;220.781;38.9707
93;119.602;37.0831
94;120.541;27.2223
95;122.138;38.7868
96;120.104;43.2358
97;121.493;39.2474
98;121.292;39.1484
99;119.789;38.3718
100;120.992;52.2029
101;122.768;43.1854
102;222.244;42.7563
103;169.605;54.549
104;121.376;58.6443
105;122.436;43.4558
106;120.611;47.5529
107;120.715;49.0448
108;270.641;68.8893
109;121.058;38.895
110;121.871;54.1728
111;121.21;43.4579
112;120.463;44.2236
113;120.483;26.4412
114;21.7036;19.4416
115;220.948;34.0961
116;170.131;51.054
117;220.463;37.9803
118;122.399;38.2276
119;122.328;49.6124
120;121.253;28.3015
121;121.175;54.0367
122;220.509;44.055
123;120.507;34.0748
124;121.47;28.7121
125;121.577;33.3673
126;220.084;38.608
127;121.448;29.5353
128;121.365;44.187
129;221.689;44.7663
130;120.237;34.021
131;121.33;30.1918
132;121.673;40.3186
133;122.085;39.4106
134;121.405;30.4341
135;121.782;34.7345
136;119.53;29.8064
137;122.478;44.247
138;121.102;29.5738
139;122.031;34.7551
140;121.407;39.7165
141;120.808;40.3219
142;170.753;47.5803
143;122.472;35.5039
144;220.591;44.4434
145;121.176;39.8447
146;120.643;29.593
147;120.054;35.2391
148;121.998;49.8083
149;122.393;34.9493
