0;500;95
1;700;385
2;800;445
3;700;360
4;700;395
5;700;365
6;700;390
7;600;350
8;700;400
9;700;415
10;800;450
11;800;465
12;700;415
13;700;425
14;700;395
15;800;375
16;800;415
17;800;475
18;700;550
19;1000;580
20;1000;555
21;700;525
22;800;510
23;900;515
24;800;435
25;800;540
26;800;530
27;800;440
28;700;435
29;800;500
30;800;485
31;700;425
32;800;510
33;700;495
34;700;505
35;900;510
36;900;470
37;800;560
38;700;500
39;700;415
40;800;520
41;700;485
42;900;515
43;1000;640
44;700;485
45;800;560
46;800;540
47;800;610
48;800;530
49;900;605
50;900;530
51;700;480
52;900;500
53;800;500
54;900;635
55;800;595
56;700;495
57;700;560
58;1000;600
59;1000;570
60;900;590
61;700;545
62;900;610
63;800;590
64;800;565
65;800;600
66;800;575
67;800;590
68;800;435
69;900;560
70;900;575
71;900;565
72;900;600
73;1000;595
74;1000;665
75;900;585
76;800;565
77;900;590
78;900;585
79;1000;580
80;800;575
81;900;600
82;800;615
83;800;590
84;900;630
85;900;575
86;800;550
87;800;565
88;800;525
89;900;585
90;800;520
91;1000;590
92;900;585
93;800;510
94;800;495
95;900;550
96;800;565
97;700;520
98;900;560
99;700;520
100;700;490
101;800;590
102;900;570
103;900;515
104;700;560
105;700;595
106;800;550
107;900;580
108;700;545
109;800;520
110;700;535
111;700;510
112;800;515
113;700;495
114;800;555
115;900;545
116;700;500
117;900;570
118;800;550
119;800;565
120;800;485
121;800;580
122;800;570
123;700;535
124;900;475
125;600;410
126;700;495
127;800;565
128;900;580
129;800;555
130;800;530
131;800;465
132;800;530
133;700;520
134;800;475
135;700;515
136;600;435
137;600;455
138;800;495
139;700;515
140;700;495
141;900;540
142;800;500
143;700;420
144;700;440
145;800;450
146;700;485
147;800;505
148;700;535
149;800;515
