0;257.111
1;328.269
2;403.293
3;392.955
4;403.767
5;439.739
6;403.884
7;463.545
8;484.139
9;530.104
10;510.197
11;510.604
12;530.305
13;552.235
14;567.492
15;547.495
16;546.836
17;567.815
18;632.587
19;577.522
20;572.786
21;588.064
22;618.397
23;597.689
24;607.282
25;618.152
26;638.227
27;623.128
28;622.692
29;578.681
30;647.586
31;632.6
32;648.646
33;703.359
34;628.8
35;686.907
36;634.049
37;627.626
38;648.682
39;663.339
40;623.897
41;668.74
42;658.858
43;614.102
44;627.543
45;661.795
46;648.915
47;668.264
48;664.33
49;704.027
50;674.283
51;709.21
52;694.116
53;713.978
54;663.608
55;708.423
56;714.354
57;689.212
58;654.413
59;671.718
60;647.832
61;716.199
62;703.023
63;733.592
64;692.352
65;713.464
66;694.076
67;753.856
68;719.294
69;703.067
70;753.205
71;718.739
72;786.369
73;742.601
74;712.052
75;674.02
76;757.625
77;697.876
78;718.347
79;717.694
80;772.574
81;779.669
82;794.754
83;843.635
84;828.72
85;814.024
86;804.26
87;803.933
88;818.726
89;759.569
90;828.826
91;814.028
92;804.405
93;789.452
94;843.889
95;828.039
96;824.33
97;887.763
98;814.788
99;872.912
100;839.623
101;852.508
102;884.631
103;858.141
104;843.206
105;783.46
106;847.728
107;818.522
108;864.28
109;848.242
110;819.468
111;839.46
112;844.291
113;868.421
114;838.817
115;799.892
116;858.768
117;848.403
118;862.562
119;858.294
