0:307.605;224.061;669.986;624.614;819.596;669.408;819.788;1015.37;721.288;720.193;771.955;964.079;821.687;771.633;624.596;721.997;771.65;622.129;920.746;771.535;772.716;871.668;874.899;823.886;767.727;773.375;773.532;872.505;873.259;772.281;823.432;773.625;923.449;921.458;923.097;1020.56;872.949;774.006;823.857;822.952;773.863;923.545;823.698;772.029;772.488;824.011;722.803;822.659;773.169;722.217;773.389;724.241;723.509;823.271;773.095;773.647;923.627;823.774;823.321;870.286;824.042;866.912;923.218;923.74;774.027;874.048;674.039;1020.25;774.268;824.249;923.75;773.981;917.31;774.242;723.935;773.945;824.442;874.216;970.133;724.411;824.136;823.865;774.556;874.649;874.789;918.699;774.646;724.897;874.812;824.861;824.824;874.852;970.99;924.37;921.816;957.505;873.895;1020.99;924.911;1022.61;824.951;824.948;974.937;874.944;910.772;874.949;824.923;824.965;824.971;863.776;971.012;874.964;824.969;974.767;824.972;824.981;924.978;871.234;920.43;972.083;
1:217.896;311.505;559.812;411.45;410.914;610.841;411.719;514.007;762.735;712.277;714.371;611.389;662.915;713.576;713.866;615.874;716.251;616.495;767.156;666.099;618.272;718.882;719.904;668.118;716.778;669.835;718.097;821.088;719.743;573.175;773.253;723.197;723.462;823.826;872.772;872.995;872.565;873.052;773.274;865.738;773.642;1020.43;823.084;723.039;822.994;823.321;772.786;916.942;823.63;823.366;823.368;923.35;873.446;922.338;924.27;824.473;824.308;871.281;724.538;824.123;774.104;774.536;874.202;874.419;774.597;824.511;824.369;874.685;724.773;724.661;774.752;774.675;874.613;824.63;774.716;824.741;674.751;674.799;874.827;874.588;774.838;874.844;924.866;1020.67;918.712;774.867;824.857;824.833;874.872;972.67;924.883;824.515;824.876;724.855;824.753;774.748;874.821;1017.91;874.82;824.882;824.893;824.86;824.88;971.99;973.937;774.896;868.473;923.601;824.952;774.957;824.965;674.934;924.881;824.957;724.936;674.957;874.944;824.976;923.074;924.974;
2:215.068;322.02;324.948;524.921;324.969;374.92;324.955;424.934;524.903;324.955;374.948;374.942;324.908;424.979;374.972;474.972;424.978;374.868;424.961;224.979;424.966;324.968;324.955;324.963;374.944;374.974;424.977;224.983;324.982;474.956;474.977;324.963;324.984;374.963;324.986;374.983;424.978;474.973;324.988;324.99;374.969;374.977;324.988;324.975;424.976;424.987;524.986;474.978;324.992;524.987;324.992;324.993;424.976;424.981;324.986;424.994;374.993;574.996;324.999;324.998;424.996;524.997;324.997;374.996;424.998;274.999;424.997;424.999;424.998;424.997;424.996;474.998;574.992;424.997;424.998;424.995;724.996;324.998;324.999;324.997;474.995;724.998;574.997;374.997;324.997;574.998;474.992;474.994;374.985;474.99;474.995;574.992;524.993;424.988;574.988;624.984;524.986;524.984;524.977;624.988;724.469;674.988;924.97;574.985;724.987;574.987;574.987;574.983;724.979;674.984;624.982;774.992;624.982;774.98;674.976;674.974;624.973;574.989;574.986;574.983;
3:318.978;419.259;459.021;309.359;224.768;420.379;410.953;410.128;513.716;669.395;463.388;520.668;420.469;472.708;520.418;469.991;565.15;720.809;771.462;620.096;720.533;670.95;721.322;719.754;919.48;820.154;872.051;818.578;864.208;822.547;872.543;823.148;872.676;969.097;723.307;773.337;673.277;723.885;969.443;774.065;919.398;722.249;823.955;724.217;871.674;923.59;774.366;824.549;824.567;774.267;874.519;924.241;924.443;874.824;971.688;967.727;924.626;924.764;924.836;824.834;864.926;974.318;774.88;924.564;874.757;873.987;922.395;774.78;924.035;924.756;924.273;1017.46;973.437;918.759;871.603;874.741;924.651;924.78;922.387;974.568;969.844;824.93;924.914;973.836;924.934;823.199;824.935;919.69;874.922;724.924;924.936;824.884;724.957;871.735;924.271;924.925;970.849;1015.22;874.948;922.085;874.962;971.92;973.016;774.939;874.936;911.629;921.92;824.949;874.931;824.972;874.898;874.965;924.949;874.958;965.23;874.973;974.576;972.622;967.168;924.638;
4:217.628;212.602;313.79;313.518;263.329;264.289;216.37;223.256;315.288;524.086;524.3;574.241;624.326;573.534;624.39;524.39;624.112;824.109;724.153;724.076;623.826;624.278;673.501;872.24;624.217;723.808;724.03;674.099;873.678;674.273;913.934;861.082;921.303;724.252;722.915;822.459;774.369;723.587;624.131;774.106;874.582;923.803;871.661;774.536;774.468;724.413;774.339;724.508;874.542;924.349;824.435;924.358;874.441;873.865;923.133;924.18;924.585;774.603;874.732;874.745;874.766;824.722;922.502;970.842;923.917;973.328;824.642;874.576;924.856;914.103;724.709;924.716;920.161;1023.79;824.844;724.812;824.791;674.888;774.899;774.77;921.761;924.82;874.9;924.877;824.901;874.896;874.919;824.875;874.891;724.934;824.943;917.807;924.883;874.944;924.934;724.94;874.952;874.955;774.956;874.96;874.958;869.279;824.955;824.954;724.93;874.948;874.959;824.962;874.294;1021.58;824.96;724.966;824.97;915.215;924.975;874.977;973.578;874.977;967.333;824.968;
5:223.992;124.498;223.959;123.952;24.9233;123.869;223.611;223.821;215.136;213.85;217.479;123.816;313.619;324.906;274.903;374.93;324.963;324.944;324.969;374.914;374.963;374.918;424.958;424.957;524.985;424.985;374.982;424.987;424.987;374.983;474.958;374.989;474.991;474.992;524.994;324.994;424.994;374.99;474.994;474.989;524.99;424.995;574.995;424.995;324.998;424.998;424.998;424.995;474.992;424.996;324.995;524.997;524.997;424.999;324.998;524.985;624.997;474.996;624.998;524.998;569.302;720.143;720.465;621.143;621.409;718.804;722.571;822.478;722.539;821.519;922.997;723.437;823.642;823.6;964.809;773.528;823.23;822.001;722.086;773.296;962.571;823.803;723.866;822.844;971.383;773.94;823.676;970.739;866.916;623.906;923.762;923.708;873.843;824.011;823.644;923.707;824.263;724.361;923.755;873.955;873.729;964.789;874.06;823.81;773.89;823.629;972.717;920.306;824.386;874.182;874.355;924.356;774.533;874.261;923.428;874.326;874.317;774.509;874.037;971.002;
6:203.152;568.099;367.093;466.369;419.923;569.987;618.058;321.212;422.015;421.407;421.754;421.882;522.647;572.636;622.587;472.967;372.596;323.436;323.243;423.212;422.185;573.562;523.746;421.911;473.58;473.539;623.596;524.123;374.142;424.142;373.965;423.984;423.96;674.102;524.204;724.516;524.726;624.318;474.347;424.751;424.78;524.317;424.82;424.767;524.699;574.712;424.684;524.525;524.587;524.839;624.483;574.875;474.886;574.869;324.916;624.915;524.723;574.92;474.915;355.41;374.944;574.684;424.77;524.596;774.596;424.746;524.769;424.739;624.836;424.773;524.637;474.842;524.873;474.818;424.76;374.77;524.77;574.902;424.912;524.734;524.833;724.803;624.811;874.827;724.826;924.829;924.802;924.852;874.858;874.84;924.841;824.823;824.793;824.883;824.861;874.877;824.774;974.659;824.807;824.891;824.79;972.374;774.826;967.108;923.922;824.889;921.782;724.792;824.908;774.782;724.79;824.852;970.981;970.26;774.897;774.905;774.913;824.927;774.931;774.92;
7:320.984;218.215;119.769;260.239;308.431;220.793;121.235;213.182;221.758;321.907;221.121;321.426;369.798;324.872;524.832;524.754;424.856;574.874;724.054;424.849;524.867;424.903;574.831;524.879;474.875;574.885;424.898;523.892;524.872;374.937;623.288;574.945;424.885;574.73;474.95;507.769;424.952;459.643;574.971;624.951;324.965;324.977;524.976;524.946;512.034;410.056;624.976;374.975;524.977;674.81;624.951;524.955;424.957;574.801;474.98;474.953;524.93;524.956;424.949;519.785;374.962;405.174;424.95;624.949;506.872;574.954;524.964;724.757;474.958;524.971;624.964;474.962;508.485;562.061;512.73;424.976;708.952;509.038;620.714;707.166;674.15;574.983;874.909;674.975;874.414;724.98;774.936;824.958;824.954;724.895;774.974;774.964;824.962;774.982;1019.93;774.968;774.985;974.767;824.968;964.135;774.977;724.977;874.944;921.905;774.976;724.985;867.722;916.871;924.98;873.457;824.987;874.991;774.989;824.992;874.991;724.993;865.595;970.542;824.992;774.992;
8:223.564;307.746;269.882;320.45;518.102;521.062;371.246;568.107;520.801;670.846;670.633;471.653;420.688;671.295;722.269;472.267;421.179;523.684;521.875;672.509;422.691;522.995;622.886;472.495;422.908;522.633;622.606;572.988;423.011;521.808;421.524;571.792;522.671;622.1;372.72;523.112;523.283;423.512;722.478;822.368;373.456;623.452;572.283;623.453;522.691;572.078;670.952;671.557;673.35;821.857;673.147;821.547;820.98;672.051;719.385;769.816;622.349;623.048;622.532;773.257;671.908;622.175;671.479;721.843;523.516;670.465;723.114;822.396;722.787;621.788;773.31;673.439;871.292;674.201;723.207;673.501;670.75;774.245;673.615;673.509;773.706;624.82;724.856;972.642;924.806;824.891;824.781;674.778;824.77;724.839;774.636;774.849;724.854;724.863;774.854;774.825;874.859;824.858;774.817;824.823;874.867;922.013;874.83;971.851;824.82;774.761;924.878;824.85;970.562;874.817;824.818;1020.69;824.898;724.892;774.848;824.91;924.912;824.924;923.743;918.486;
9:322.243;574.687;724.669;574.68;722.717;621.844;520.909;721.437;623.749;722.121;722.023;721.942;821.989;672.215;672.084;822.807;822.62;772.804;823.254;872.948;822.838;773.513;722.967;723.684;773.322;823.337;823.506;774.039;824.043;773.709;723.988;874.279;874.083;874.07;824.053;924.343;824.397;824.298;724.336;724.479;874.326;824.658;824.117;824.061;724.409;915.786;774.263;922.954;824.497;824.577;874.55;824.54;874.526;973.78;874.625;774.537;874.403;724.785;724.312;824.741;724.37;874.329;968.764;774.826;724.829;924.8;774.9;774.899;874.89;824.852;913.663;874.883;874.883;924.907;874.916;870.192;874.915;824.898;874.902;824.905;824.908;874.827;924.869;922.036;923.443;924.939;920.057;874.713;921.284;924.835;915.463;824.885;824.895;924.888;824.844;924.916;824.916;924.923;824.917;971.793;923.633;774.931;924.891;874.924;924.892;674.924;724.917;824.94;973.834;924.915;824.916;824.888;972.758;924.925;924.914;874.924;774.889;970.326;874.922;921.89;
