0;2.8
1;4.6
2;5.0
3;6.0
4;5.9
5;6.0
6;6.6
7;6.1
8;6.9
9;6.4
10;6.5
11;6.6
12;6.4
13;6.7
14;6.6
15;6.9
16;6.4
17;6.8
18;7.0
19;7.0
20;7.6
21;7.3
22;7.0
23;7.5
24;6.8
25;7.2
26;7.0
27;7.2
28;7.9
29;7.2
30;7.2
31;7.6
32;7.4
33;8.0
34;8.0
35;7.9
36;7.7
37;8.2
38;7.5
39;7.5
40;7.6
41;7.9
42;8.3
43;7.9
44;8.0
45;7.7
46;7.7
47;8.4
48;7.9
49;8.3
50;7.9
51;8.2
52;8.3
53;7.5
54;7.6
55;8.2
56;7.8
57;7.6
58;8.1
59;8.4
60;8.4
61;8.1
62;8.4
63;7.8
64;8.3
65;8.2
66;8.7
67;7.9
68;8.9
69;8.4
70;8.6
71;8.3
72;8.4
73;8.0
74;8.9
75;9.1
76;8.6
77;8.5
78;8.2
79;8.4
80;9.0
81;8.6
82;8.6
83;8.6
84;8.3
85;8.5
86;8.7
87;8.7
88;8.7
89;8.2
90;8.2
91;9.0
92;8.8
93;8.4
94;8.5
95;8.6
96;8.9
97;8.7
98;8.7
99;8.5
100;8.8
101;8.0
102;8.7
103;8.6
104;8.0
105;8.9
106;8.4
107;8.6
108;8.4
109;9.1
110;9.0
111;9.0
112;9.0
113;8.5
114;8.6
115;8.8
116;8.4
117;8.4
118;8.9
119;8.8
