0;287.984
1;341.086
2;241.234
3;313.217
4;311.382
5;322.548
6;352.489
7;323.193
8;362.841
9;393.291
10;362.705
11;393.533
12;393.038
13;443.324
14;463.178
15;493.046
16;473.56
17;482.627
18;472.969
19;513.439
20;503.543
21;482.346
22;453.096
23;493.529
24;493.399
25;522.823
26;513.779
27;474.085
28;483.958
29;444.022
30;484.408
31;524.321
32;494.396
33;514.483
34;534.474
35;534.407
36;544.203
37;474.528
38;504.599
39;524.479
40;574.256
41;524.737
42;553.987
43;504.711
44;534.707
45;574.816
46;574.673
47;524.676
48;514.747
49;484.809
50;574.776
51;504.792
52;474.641
53;494.816
54;514.861
55;554.875
56;524.747
57;524.909
58;554.063
59;504.829
60;544.834
61;524.84
62;544.874
63;534.325
64;544.871
65;534.859
66;563.645
67;554.805
68;514.873
69;564.823
70;504.87
71;524.89
72;524.924
73;534.915
74;484.754
75;544.655
76;534.931
77;534.925
78;514.619
79;564.929
80;494.956
81;564.309
82;584.889
83;544.957
84;534.437
85;544.92
86;554.955
87;554.967
88;524.963
89;564.973
90;524.902
91;524.971
92;524.971
93;564.974
94;514.67
95;484.975
96;534.983
97;544.979
98;564.945
99;554.961
100;544.978
101;544.93
102;534.463
103;534.987
104;564.877
105;574.989
106;564.991
107;544.694
108;514.913
109;554.971
110;584.592
111;554.973
112;544.983
113;574.992
114;544.991
115;524.98
116;534.994
117;574.981
118;604.067
119;544.846
