44:123.738;124.691;223.283;124.932;124.804;223.776;224.961;323.447;224.971;324.972;324.59;424.785;424.973;524.977;224.97;124.969;324.968;224.965;324.686;224.97;
45:307.485;224.496;124.63;224.748;224.779;224.725;124.776;224.805;224.525;224.775;324.815;224.785;224.808;324.848;224.805;224.779;224.773;224.786;324.782;224.83;
46:222.102;422.024;322.428;221.785;221.783;322.215;422.491;222.595;222.668;222.693;422.787;423.115;322.772;422.514;722.708;423.32;523.714;323.205;323.317;623.456;
47:124.939;324.947;524.959;624.961;624.972;624.963;624.97;624.967;624.978;724.961;624.956;724.973;624.969;624.985;624.985;624.981;624.984;624.981;624.981;524.982;
48:124.89;424.952;324.954;524.927;324.942;324.939;324.954;524.921;324.948;524.914;324.958;424.92;524.922;424.953;424.932;424.949;424.937;524.951;324.96;324.95;
49:120.643;124.64;224.599;224.586;324.485;324.441;424.487;324.472;324.421;224.635;224.615;224.604;324.602;324.575;324.589;224.63;324.673;224.665;324.536;324.634;
50:124.888;323.963;324.057;224.37;224.363;423.812;324.167;424.447;324.386;324.509;424.32;224.484;324.541;424.701;324.68;424.605;424.557;524.535;624.345;524.339;
51:123.798;223.594;423.095;622.51;420.559;522.945;523.153;722.148;423.062;522.466;521.98;423.026;523.665;523.635;722.816;724.136;523.681;423.859;523.705;423.637;
52:109.072;224.545;424.453;224.58;224.515;324.484;324.599;324.596;324.717;424.508;324.703;424.65;624.579;624.662;624.709;424.798;624.736;524.729;624.544;424.7;
53:124.844;124.834;224.801;203.578;224.771;324.761;323.469;324.769;424.901;414.672;424.909;524.07;523.907;424.636;624.948;524.937;324.933;524.891;724.927;524.891;
54:104.2;224.901;224.896;324.915;324.924;424.9;424.891;324.921;424.908;224.952;224.933;424.874;524.865;224.952;324.888;424.936;324.952;224.926;324.938;324.924;
55:122.124;103.368;124.994;24.9959;224.995;124.994;24.9966;124.293;124.996;124.995;124.997;124.996;324.997;224.996;124.997;308.122;124.997;224.996;124.997;124.998;
56:319.119;224.469;424.474;324.387;324.374;219.383;324.532;324.89;224.473;424.867;224.876;124.903;324.454;324.436;224.644;224.822;224.446;524.65;224.401;424.337;
57:224.816;324.833;424.859;324.812;316.368;524.624;524.866;524.657;524.557;624.891;524.883;624.396;724.904;424.897;524.24;624.882;423.943;524.325;324.861;424.879;
58:123.306;203.198;521.945;521.732;621.937;422.086;722.159;422.177;522.44;622.387;522.174;523.107;622.511;522.732;522.801;722.734;622.75;722.612;722.893;523.542;
59:424.64;324.503;424.542;524.695;324.559;324.583;424.47;824.53;424.533;424.472;424.486;624.564;524.533;524.406;524.575;524.447;524.298;424.586;524.508;524.573;
60:211.496;311.679;211.204;311.064;311.69;313.07;213.148;313.378;313.247;311.788;512.528;411.881;515.705;313.607;312.871;215.426;517.067;416.212;316.515;417.437;
61:124.205;224.118;424.211;424.155;324.155;424.108;523.807;523.635;623.629;623.538;623.364;524.053;424.148;624.103;523.865;723.917;523.994;624.032;624.213;424.305;
62:221.044;321.503;121.947;321;422.048;320.81;420.31;222.107;221.377;519.986;221.398;320.66;420.332;520.334;520.518;620.909;620.708;321.594;421.258;521.395;
63:110.129;224.866;324.859;324.83;324.863;324.859;424.873;224.839;324.909;324.868;624.837;224.927;324.938;424.664;424.85;424.781;424.827;424.879;324.892;524.898;
64:124.453;424.997;324.996;224.997;324.997;324.997;124.998;424.997;224.997;224.997;324.997;324.997;124.997;324.997;324.998;324.998;324.997;224.998;324.998;324.997;
65:324.853;124.997;223.436;323.459;523.312;423.406;423.421;523.163;523.308;523.359;523.333;423.687;523.412;423.879;523.248;423.477;523.973;424.197;424.021;424.106;
66:124.99;124.966;124.988;324.092;224.404;124.713;224.523;324.538;224.718;424.38;324.322;224.539;224.646;324.46;424.485;424.364;323.603;224.149;124.733;324.638;
67:124.185;224.385;423.932;224.329;224.314;324.266;323.517;323.733;224.472;324.085;323.594;423.302;423.513;424.109;319.36;224.422;224.473;323.092;524.462;323.299;
68:123.512;323.156;214.638;214.87;315.696;312.334;221.63;323.644;221.909;323.521;223.466;223.496;223.397;223.496;223.697;323.667;323.491;323.419;222.405;223.8;
69:115.472;224.967;224.966;224.967;224.966;124.973;424.967;224.97;224.963;224.965;224.974;124.973;224.972;224.971;224.97;324.969;224.966;224.969;124.98;224.972;
70:323.885;223.882;223.872;323.603;324.069;224.213;224.144;423.341;223.634;323.953;224.307;323.723;324.107;224.363;224.428;324.236;424.045;424.586;324.292;324.383;
71:207.56;424.402;524.54;324.17;424.333;424.521;524.416;424.414;224.605;324.495;524.479;323.895;424.272;424.385;524.456;424.363;524.457;624.244;524.49;524.522;
72:123.924;124.301;224.006;523.898;524.263;423.816;324.064;324.021;322.392;323.951;324.144;224.328;322.409;224.309;324.219;324.47;424.15;324.369;323.743;224.51;
73:118.909;219.258;324.167;323.861;123.989;124.082;224.322;223.931;224.066;224.057;323.92;422.091;223.874;224.202;322.048;522.513;223.122;422.436;521.6;422.784;
74:316.654;114.55;315.396;117.51;206.304;217.598;416.648;315.208;216.08;115.05;415.468;224.768;424.755;624.786;724.695;724.667;624.733;624.797;524.787;524.824;
75:524.996;224.875;224.997;524.996;224.997;424.998;524.978;324.997;324.997;424.997;424.985;124.997;424.997;424.996;424.997;224.998;324.998;424.997;324.895;424.998;
76:322.616;322.505;221.835;223.052;421.871;223.311;223.086;523.128;223.415;223.535;223.542;323.615;223.643;223.567;323.565;123.574;223.766;323.606;223.706;223.755;
77:224.952;124.958;324.916;224.957;424.937;324.747;224.958;324.954;324.954;324.952;324.437;324.96;324.957;324.915;424.954;524.939;624.951;224.97;524.955;224.965;
78:222.173;223.53;223.755;623.439;223.96;423.715;423.469;324.037;523.501;623.342;523.589;423.858;423.974;523.112;622.744;524.086;523.978;524.262;623.871;623.893;
79:215.19;524.586;324.725;316.219;214.579;414.946;316.438;217.648;216.582;317.011;218.943;218.191;317.67;310.137;517.852;220.255;217.78;416.002;509.614;311.833;
80:324.856;224.867;324.864;324.827;224.813;224.884;324.912;124.918;224.924;124.934;224.934;324.941;324.929;224.951;324.957;324.943;324.905;224.954;224.957;124.959;
81:24.8538;124.846;24.8833;24.8998;24.9172;24.9185;24.9261;24.9367;24.9413;24.9483;24.9551;24.9573;24.9618;24.9751;24.9754;24.9751;124.964;24.9822;124.98;208.235;
82:223.6;423.075;322.272;323.765;322.343;423.637;323.728;222.764;322.565;323.446;223.71;323.33;422.286;422.413;322.694;323.036;722.552;322.853;223.786;423.332;
83:322.701;123.06;212.949;414.864;721.303;314.6;622.521;416.006;722.24;414.849;313.251;322.482;620.183;223.276;522.882;422.811;423.163;421.002;523.179;423.758;
84:121.409;211.849;321.785;124.261;322.182;322.203;122.58;222.449;319.081;222.236;312.524;520.622;422.203;222.854;413.944;422.802;215.339;318.232;411.852;417.829;
85:103.911;104.169;124.916;124.924;219.264;218.594;218.52;118.831;319.812;324.9;216.974;418.322;324.91;324.924;224.9;324.921;224.914;524.931;324.928;524.949;
86:201.125;223.286;223.891;123.896;223.434;223.819;213.337;219.233;212.915;123.949;223.616;223.701;223.688;223.79;123.895;123.851;123.969;323.864;223.95;124.157;
87:124.032;215.914;417.947;317.443;417.825;318.311;418.495;518.89;318.712;418.941;217.934;418.733;418.734;219.27;419.358;316.445;418.777;419.13;519.277;319.425;
88:24.7633;122.914;120.487;24.9134;124.729;124.865;213.503;114.191;214.357;315.344;215.054;216.863;215.079;224.865;124.903;524.85;424.85;424.869;224.887;424.89;
89:216.814;220.897;220.634;206.601;321.489;219.423;319.441;209.903;321.123;318.596;215.716;316.662;322.099;321.373;520.435;316.365;321.809;321.528;419.942;318.65;
90:124.909;201.721;219.056;418.684;219.542;419.094;218.647;419.519;319.428;219.999;418.43;320.672;320.305;319.252;224.826;124.798;324.863;324.82;224.852;324.85;
91:124.801;213.19;320.735;224.751;320.186;224.765;224.799;424.633;324.727;324.693;324.572;424.617;324.67;224.773;224.792;324.795;224.859;224.803;324.721;224.841;
92:221.635;223.614;124.886;320.482;420.354;219.306;420.09;316.656;421.654;324.125;423.945;324.37;423.885;624.048;624.463;424.194;624.183;423.833;424.117;623.912;
93:123.126;224.685;324.685;524.748;324.776;424.699;224.716;224.723;224.809;424.788;124.861;224.873;324.889;224.882;224.896;324.898;324.895;324.926;414.031;324.941;
94:103.083;23.6389;23.7871;24.2539;24.1923;124.234;224.136;324.133;324.161;424.133;424.303;524.369;424.48;524.51;524.451;524.522;524.432;624.478;424.479;624.293;
95:105.111;117.262;102.061;224.113;24.6591;124.298;124.886;224.822;124.832;124.938;224.994;124.994;124.986;124.99;124.869;124.986;224.326;323.764;324.94;203.81;
96:113.458;214.811;214.103;124.343;324.95;224.685;224.949;124.956;124.95;124.958;219.984;224.96;124.965;224.958;224.968;224.956;124.96;224.955;223.522;224.962;
97:224.906;124.928;224.921;224.83;219.652;318.877;220.436;220.27;419.434;224.852;324.886;124.921;324.917;224.919;224.92;224.906;224.871;224.89;224.93;224.931;
98:124.882;324.78;124.829;224.811;424.842;224.836;224.855;324.838;224.846;324.825;324.84;417.89;324.839;620.645;520.861;421.494;521.376;521.608;520.944;521.663;
99:124.954;224.819;324.747;324.954;424.962;324.964;422.676;422.721;324.947;424.953;324.937;224.95;224.966;224.946;324.944;224.95;324.934;324.964;424.969;324.963;
