15:309.533;316.136;315.146;215.506;312.69;215.816;219.653;619.714;715.858;715.678;514.898;513.284;614.745;415.322;616.374;715.737;614.816;716.683;517.353;616.036;
16:224.936;724.937;824.926;824.931;924.937;824.924;924.89;724.945;824.941;924.957;824.949;724.964;824.956;924.959;924.938;924.949;824.963;924.964;924.96;1024.84;
17:420.16;324.657;524.259;624.5;724.647;624.65;824.668;624.587;624.71;624.63;624.756;724.708;824.372;624.597;524.771;724.791;824.21;724.553;724.577;524.545;
18:124.807;224.806;324.803;324.826;224.843;424.824;224.819;124.853;324.844;524.867;424.249;224.875;424.87;324.847;424.906;424.681;409.356;321.668;324.871;621.178;
19:324.333;522.09;622.49;621.776;721.612;822.571;622.713;622.435;622.661;621.871;722.679;623.104;724.417;724.537;724.591;824.616;924.566;924.618;924.612;924.658;
20:207.142;406.532;507.223;406.592;207.668;506.743;406.658;408.01;308.302;407.909;508.012;407.562;309.164;407.967;408.622;408.869;507.337;422.243;410.569;322.197;
21:118.093;413.915;315.585;317.046;414.224;318.053;317.695;317.845;318.461;318.561;417.607;416.564;416.623;624.395;824.389;724.446;624.521;724.43;724.416;824.444;
22:224.833;124.921;224.842;524.778;324.834;724.765;524.791;524.853;624.858;624.808;724.858;824.879;724.848;624.846;924.819;924.808;924.878;824.878;924.854;1022.61;
23:207.459;524.065;524.379;524.059;524.176;613.664;724.297;423.915;612.947;524.341;611.049;523.984;513.701;514.335;613.742;516.145;513.951;514.454;614.147;514.489;
24:212.353;323.893;523.478;623.608;623.339;823.768;823.922;724.048;824.017;824.083;823.852;824.146;824.241;824.293;924.346;824.416;824.455;824.303;924.148;824.129;
25:324.557;424.442;624.549;524.533;624.612;824.578;624.615;524.665;724.575;624.507;724.554;524.681;724.661;524.709;624.661;624.717;624.787;724.728;724.7;524.724;
26:116.673;124.586;224.623;207.249;206.512;407.804;224.268;224.974;213.504;324.605;323.932;324.983;324.983;824.984;524.985;624.964;724.91;724.915;724.914;924.887;
27:317.332;219.83;417.757;517.698;418.119;520.863;320.656;320.865;421.164;521.133;420.969;421.673;521.52;521.569;716.361;618.693;615.009;820.191;718.895;719.714;
28:413.818;324.976;424.928;424.926;624.926;524.923;324.966;624.965;424.96;324.954;524.954;524.94;424.934;724.928;424.947;324.962;524.965;524.953;424.981;524.975;
29:308.639;424.818;424.877;224.858;524.806;424.912;424.847;424.92;424.829;324.888;224.919;424.904;324.921;224.933;324.92;424.922;424.891;524.937;324.931;524.919;
30:408.072;720.756;620.344;821.956;720.299;821.933;622.78;819.036;822.067;1016.95;722.665;922.303;922.19;821.823;723.409;722.357;822.303;1019.65;922.121;822.463;
31:524.208;324.6;724.608;624.698;924.616;624.683;624.837;924.799;724.623;924.73;724.681;523.738;824.204;524.839;724.846;724.865;624.848;724.891;724.911;624.825;
32:123.412;324.944;224.921;424.881;224.927;224.893;324.913;324.936;224.949;424.921;324.974;524.932;424.941;424.928;324.932;324.949;424.949;224.947;324.946;413.669;
33:214.37;122.41;123.463;115.216;213.916;114.235;124.995;212.852;224.537;523.503;721.49;719.63;523.014;720.767;721.999;721.547;819.917;822.178;821.113;821.064;
34:224.641;624.469;724.865;424.876;624.752;624.575;524.788;724.961;724.944;724.973;924.969;624.972;824.966;624.977;624.977;724.979;724.977;724.976;724.979;624.98;
35:323.103;424.99;324.985;424.975;424.984;624.988;624.988;824.984;824.988;824.977;824.971;724.98;824.976;724.983;824.972;1023.98;824.981;1023.93;824.983;824.981;
36:624.981;524.935;924.984;724.983;924.985;724.982;824.986;924.986;924.988;724.987;824.987;824.988;924.99;824.987;824.993;924.99;824.991;924.991;724.99;824.988;
37:319.512;403.298;303.788;220.635;208.006;202.719;223.311;322.829;322.521;322.477;223.03;223.826;323.025;223.487;224.286;123.941;324.069;322.468;423.668;224.442;
38:410.769;309.539;410.461;310.812;411.412;411.161;512.526;512.094;611.917;512.79;613.544;614.733;614.493;614.267;615.23;517.274;615.912;515.892;714.976;616.766;
39:624.852;623.981;624.87;624.871;624.875;524.899;624.906;824.839;724.928;724.917;724.902;824.901;724.931;824.926;924.931;724.94;724.915;724.958;824.967;724.962;
40:222.564;524.878;324.875;424.923;624.861;724.886;724.919;524.914;424.908;724.892;824.904;724.875;824.892;824.908;724.932;824.929;824.926;824.91;924.915;824.888;
41:422.604;422.716;720.285;422.491;622.776;622.764;522.944;521.81;622.069;721.831;622.751;622.15;622.646;523.574;523.337;721.84;723.17;622.522;523.569;623.747;
42:324.759;624.821;624.849;624.852;624.868;724.832;524.83;624.865;724.885;624.848;724.876;624.899;624.91;724.855;624.823;724.867;624.847;624.854;724.857;624.874;
43:611.12;323.064;620.476;424.517;713.346;323.224;523.354;523.252;423.242;723.192;623.688;522.74;622.976;622.822;723.32;822.879;622.982;723.036;722.714;923.57;
44:224.53;519.312;318.454;618.866;518.602;619.74;619.824;718.641;616.793;519.327;618.478;519.753;519.081;618.971;620.128;719.479;619.441;718.751;519.959;519.694;
45:224.783;724.805;822.126;822.786;822.737;823.565;823.005;923.639;823.506;823.465;723.453;822.738;822.903;823.119;823.913;823.804;824.032;724.414;924.379;824.09;
46:224.36;224.395;424.412;324.449;424.469;424.378;424.483;524.386;524.374;624.386;724.412;624.444;624.417;624.335;524.447;624.479;724.306;724.392;524.461;624.457;
47:310.189;324.012;523.985;624.023;524.15;524.041;524.103;424.334;524.078;624.045;624.198;724.201;824.082;624.033;724.002;724.387;824.298;724.263;924.331;924.312;
48:524.94;320.689;519.4;419.105;519.554;515.76;619.89;519.428;720.902;620.312;420.77;620.661;520.68;721.272;718.665;620.812;422.146;419.79;620.018;619.605;
49:318.12;223.445;210.709;318.958;419.18;311.715;323.389;310.337;123.615;123.665;123.814;224.82;323.434;324.861;324.794;224.837;324.882;424.892;124.895;324.891;
50:206.283;406.085;310.735;411.355;510.006;410.853;310.951;411.321;411.558;510.617;407.681;411.474;511.202;511.651;410.247;409.358;412.516;711.649;510.643;408.854;
51:414.307;412.095;615.009;422.409;409.167;714.924;619.875;613.863;321.648;518.428;721.571;721.378;719.646;622.131;521.489;819.101;821.96;620.371;615.05;522.354;
52:724.713;424.655;324.622;524.688;724.701;524.678;524.666;424.603;724.772;724.73;624.725;524.354;524.655;724.381;524.699;624.73;524.667;524.695;624.719;724.662;
53:524.821;824.833;824.845;1018.12;824.848;824.854;924.864;924.859;824.883;724.903;924.892;824.928;1024.75;824.888;1019.46;924.897;824.922;924.906;824.836;824.919;
54:216.28;517.565;618.884;618.354;617.263;618.986;617.854;616.652;518.377;515.97;617.317;617.471;516.602;518.063;617.253;718.235;717.353;816.542;517.664;617.35;
55:418.009;518.636;519.206;721.429;517.313;518.423;618.295;517.054;620.162;619.187;620.622;619.446;718.337;618.78;519.049;620.139;520.459;521.936;420.468;621.107;
56:323.684;523.958;423.657;624.046;623.681;723.973;623.757;723.84;823.892;723.596;824.119;523.727;724.148;724.123;623.897;623.741;624.077;623.923;523.717;824.057;
57:224.463;224.519;324.983;324.977;324.987;524.983;424.968;424.983;824.982;524.982;624.986;624.985;524.983;624.98;624.987;524.987;624.991;724.982;624.987;624.991;
58:824.711;924.732;824.712;824.611;824.696;724.795;724.725;824.7;824.826;924.647;824.867;824.807;824.795;824.797;824.656;924.635;924.698;824.717;924.824;824.81;
59:224.789;224.593;424.841;424.849;724.846;224.852;424.283;624.807;324.862;424.853;524.82;424.886;723.416;424.811;424.57;723.372;622.109;519.999;324.386;621.253;
60:423.609;713.64;423.449;615.751;713.633;713.904;616.066;712.668;715.227;717.158;616.736;716.37;715.009;717.47;724.568;618.702;817.176;717.269;618.946;817.619;
61:524.967;524.973;1021.19;824.981;824.985;724.977;824.983;524.986;724.987;724.985;824.984;824.971;724.987;824.984;724.982;724.981;824.986;724.987;724.986;724.982;
62:321.645;321.842;521.647;720.602;621.2;720.448;520.926;721.2;721.124;621.531;722.193;721.668;721.802;622.021;621.577;821.99;722.099;920.257;722.625;622.214;
63:124.155;124.852;224.422;224.515;224.649;224.854;224.422;224.661;316.823;613.467;613.535;514.204;517.824;615.649;417.637;613.749;714.305;616.072;715.018;616.896;
64:121.682;221.655;710.322;510.786;510.981;521.854;623.734;624.629;524.654;523.968;823.856;723.812;624.613;724.041;824.677;724.345;524.735;824.373;724.535;824.354;
65:424.768;524.826;624.724;724.933;624.876;624.883;624.928;724.837;724.832;524.937;624.799;524.837;624.685;624.803;724.853;724.92;724.692;624.911;724.921;724.929;
66:417.818;318.607;617.034;1013.06;719.039;819.323;819.922;719.816;716.896;820.439;819.669;721.956;820.982;721.342;922.257;921.672;921.607;820.728;722.358;722.188;
67:220.646;320.425;420.923;521.874;519.849;421.013;521.07;521.071;421.302;420.599;522.176;422.53;422.521;422.565;722.736;622.563;421.949;522.332;622.48;523.288;
68:722.261;823.57;823.282;823.662;923.263;823.748;823.789;722.779;724.008;923.655;823.393;823.513;823.433;923.431;823.218;823.671;822.764;723.595;923.767;823.256;
69:220.737;319.215;221.602;423.164;321.776;223.28;422.635;522.151;322.821;423.138;323.739;623.002;522.871;223.882;323.391;422.159;323.421;423.001;622.758;423.059;
70:824.18;724.11;824.229;924.299;824.053;724.404;824.464;924.504;924.26;924.095;824.161;824.24;924.19;923.995;824.206;824.46;924.382;924.261;724.614;824.437;
71:210.323;311.436;512.022;522.777;622.704;822.35;822.189;823.63;723.642;723.789;623.271;723.102;723.191;723.24;723.528;722.973;823.875;823.564;823.613;723.222;
72:224.807;406.951;708.545;509.078;409.612;509.369;610.728;511.63;511.095;612.553;611.645;511.888;610.188;709.986;612.323;711.305;612.459;612.606;613.938;712.092;
73:324.802;924.852;624.837;624.803;723.943;724.829;824.173;824.697;724.716;724.777;624.745;624.766;724.745;624.796;824.758;724.817;524.812;724.781;724.836;724.813;
74:24.9836;124.983;322.466;323.054;423.203;522.563;522.886;423.038;522.829;523.303;523.317;623.03;723.251;622.219;622.595;523.125;722.082;622.835;621.957;722.157;
75:324.02;424.059;623.998;824.291;824.16;1021.19;924.276;824.297;924.373;924.303;824.387;924.49;924.203;924.539;824.489;1020.7;924.408;924.463;924.456;924.488;
76:217.818;712.358;414.949;517.775;517.876;415.493;618.479;610.642;615.067;615.468;619.752;620.184;618.65;416.378;618.075;514.165;619.355;615.822;519.606;616.592;
77:624.798;724.844;724.71;724.598;624.718;524.925;724.241;724.867;824.648;824.108;824.73;724.732;524.797;524.783;724.685;724.8;724.866;624.866;724.664;624.814;
78:824.889;624.885;924.865;724.894;724.596;924.848;824.843;724.843;724.829;924.826;824.888;824.883;924.884;824.873;824.9;924.895;724.918;824.897;824.891;924.878;
