0:24.9767;222.833;223.403;124.979;221.135;124.988;124.973;122.339;223.774;323.575;423.868;323.789;424.033;324.751;524.492;524.285;524.568;424.499;424.433;424.417;524.385;524.188;524.172;524.269;424.791;424.388;424.49;524.345;524.367;424.485;524.274;424.536;524.574;524.158;424.134;424.45;624.509;524.53;424.435;524.394;424.668;424.659;424.394;324.787;324.339;424.262;424.673;524.44;424.414;424.646;724.622;424.685;524.62;424.644;524.561;524.713;524.616;624.724;424.755;524.772;424.775;624.786;424.832;424.84;524.831;524.811;324.852;524.771;424.83;624.775;524.825;424.843;324.858;524.825;424.835;424.873;424.861;524.896;524.87;424.89;624.918;424.903;424.919;424.934;524.946;524.937;524.938;424.946;524.941;624.943;324.95;324.936;324.955;524.956;524.941;424.956;424.947;524.954;424.935;424.958;524.942;424.958;524.964;524.958;524.933;324.938;424.943;524.942;424.949;324.936;524.935;524.932;424.939;524.939;424.94;424.951;624.958;524.952;424.954;324.962;524.952;324.961;424.955;524.907;424.908;424.966;424.966;424.969;524.972;624.973;624.974;524.974;424.979;424.977;524.974;424.985;524.978;524.977;424.985;424.985;424.985;524.985;524.981;624.982;324.989;524.988;624.985;524.987;624.986;524.981;424.986;524.983;624.985;424.984;424.989;524.984;624.984;524.982;524.985;624.976;524.98;724.975;624.98;424.98;524.994;424.992;424.993;524.993;424.996;524.994;524.995;424.995;424.997;324.999;324.996;424.997;524.995;524.994;424.996;424.994;524.996;524.995;724.992;424.995;424.994;424.995;524.998;524.995;424.997;524.996;524.997;424.998;524.997;624.997;624.998;524.997;524.998;524.997;424.998;524.999;
1:24.4726;123.239;224.702;324.214;224.654;224.379;224.179;324.625;124.323;324.36;124.542;324.281;224.202;324.39;324.089;524.109;224.21;424.35;424.356;424.484;324.191;524.418;524.341;424.494;224.438;324.499;324.608;224.857;423.988;324.848;424.875;624.85;424.669;524.119;324.672;424.357;324.904;524.503;524.923;524.91;624.925;524.603;824.94;524.938;624.919;524.932;624.928;424.942;524.925;524.933;524.948;524.933;624.928;624.942;624.824;524.928;524.931;524.943;624.936;524.943;524.94;524.954;624.948;524.96;624.949;524.962;624.955;624.959;424.966;724.964;424.971;524.975;524.979;524.982;624.971;724.978;724.984;424.975;524.981;624.97;724.976;524.984;524.976;624.976;724.982;724.983;624.98;724.981;824.986;524.983;524.988;524.977;824.986;613.396;524.986;524.987;524.99;624.987;624.988;524.99;524.991;724.989;624.988;624.991;624.991;424.991;624.991;624.991;524.991;624.992;424.993;724.992;724.991;624.992;624.992;524.994;524.994;524.993;624.994;724.994;624.994;724.994;524.994;524.993;724.993;524.993;624.993;624.994;624.991;624.992;624.992;724.994;724.969;624.991;524.992;624.992;624.991;624.995;624.994;624.995;524.995;724.993;624.995;624.995;524.996;624.996;524.996;524.996;724.997;624.996;624.995;524.996;624.997;624.995;624.995;724.995;624.997;524.995;624.995;824.994;524.994;624.997;624.997;424.997;724.997;624.997;724.997;624.996;624.996;624.998;624.997;624.997;524.998;624.998;724.998;624.998;524.998;524.998;624.998;524.998;624.999;524.998;624.998;524.998;724.998;724.999;624.997;724.997;624.998;624.999;624.999;624.999;624.999;624.999;524.999;624.998;724.999;524.998;624.999;724.998;
2:416.711;224.184;316.043;517.697;516.384;418.109;517.619;717.706;717.127;517.042;517.47;518.391;418.662;419.263;519.512;718.8;519.694;619.511;620.123;519.874;419.967;520.476;520.79;420.659;520.709;619.981;519.471;519.917;420.121;518.854;520.955;618.45;519.086;420.635;420.911;421.469;421.471;719.92;521.732;420.45;520.159;421.57;621.358;621.254;620.692;622.003;422.099;522.243;622.532;622.269;622.097;522.669;622.388;522.514;622.57;722.386;622.897;722.589;623.222;423.343;523.295;723.138;623.483;623.38;623.4;523.395;523.42;523.588;423.628;623.554;524.022;423.977;523.855;623.433;324.203;623.144;523.978;623.897;623.939;524.023;623.859;624.243;624.067;624.25;624.245;524.353;624.282;624.417;724.371;524.472;524.452;724.47;524.507;524.472;624.546;624.489;524.489;624.56;624.506;624.517;624.445;724.423;524.557;624.52;624.522;624.668;624.733;524.494;524.772;724.699;624.806;524.766;624.662;624.792;624.81;524.831;724.8;624.831;624.875;524.859;624.853;524.854;524.889;724.881;624.921;524.861;724.876;624.883;524.895;624.892;524.905;724.888;724.856;724.868;824.859;524.886;524.862;724.838;424.848;624.917;824.915;624.94;524.916;624.914;724.912;624.937;624.93;524.935;524.941;624.943;524.945;624.944;524.954;724.955;524.955;524.951;524.942;624.941;524.956;624.961;524.965;524.964;624.958;724.965;424.966;524.964;524.966;624.96;624.972;524.973;524.976;724.97;424.981;624.977;624.975;624.979;524.98;624.98;524.981;624.973;724.98;624.983;624.981;624.983;724.985;624.981;524.985;624.981;524.984;624.987;624.985;624.991;524.986;624.987;524.988;624.985;724.984;524.988;524.987;524.987;
3:224.763;224.593;224.623;324.628;324.598;324.623;324.418;424.653;424.559;523.139;624.482;422.04;324.578;524.766;324.672;224.677;324.553;324.56;324.491;424.707;324.704;524.594;524.752;424.693;424.575;424.485;424.587;424.625;624.643;524.684;324.71;424.745;324.799;324.743;324.767;424.539;524.525;424.559;324.557;424.835;424.575;424.67;424.691;424.695;424.792;324.806;324.886;524.758;524.665;524.706;524.767;524.759;524.805;524.859;424.889;524.784;324.905;324.927;524.812;724.906;424.817;524.659;424.748;324.915;424.872;324.913;324.86;324.892;424.714;424.715;424.789;424.924;424.886;424.857;424.886;524.685;424.719;424.808;424.927;524.937;424.873;524.803;424.927;324.946;424.787;424.813;424.746;624.954;624.893;524.952;524.955;624.923;524.948;524.954;624.962;624.953;624.952;424.966;724.969;524.963;724.95;524.968;624.969;524.962;524.971;524.969;624.976;524.975;624.977;524.964;724.978;624.973;624.978;524.98;724.983;524.979;524.975;524.982;524.975;624.987;524.983;624.985;524.982;624.985;524.99;624.988;624.99;624.99;724.99;524.986;724.985;624.992;524.991;624.983;524.984;524.99;624.99;524.992;624.991;624.986;524.993;524.992;624.989;624.988;824.991;624.992;724.991;724.991;624.995;624.989;724.99;624.993;624.984;724.992;624.991;624.991;524.99;724.993;624.991;624.991;524.993;724.987;624.994;624.995;624.994;824.995;624.994;624.995;624.996;924.997;724.99;624.995;424.994;624.995;624.995;724.995;624.995;524.995;624.99;724.997;724.997;524.997;624.997;624.997;524.997;524.996;724.996;724.996;824.996;724.997;624.996;624.996;624.998;724.998;624.997;624.997;524.998;524.998;624.996;624.997;
4:122.57;219.49;318.16;418.119;417.463;419.295;419.052;418.802;418.025;516.477;416.529;318.827;417.884;517.019;416.243;518.161;317.094;316.658;418.486;417.062;417.062;319.209;516.549;320.323;519.497;420.101;320.496;419.004;518.786;321.701;416.51;420.571;420.2;319.874;321.366;321.712;520.215;419.355;518.705;321.876;321.036;422.179;419.303;421.054;420.838;422.582;522.223;422.282;521.936;422.742;422.335;422.733;422.965;422.844;323.216;423.111;423.017;322.937;422.976;522.692;523.157;623.204;523.344;423.565;423.629;623.83;623.923;623.589;523.834;324.044;423.745;623.695;524.024;424.134;524.065;523.676;524.219;624.042;424.142;424.304;424.337;624.044;624.192;524.104;324.469;424.364;424.111;524.357;524.522;524.421;424.574;524.498;524.479;524.446;624.421;524.462;524.482;324.577;524.229;424.721;524.699;524.499;524.673;424.688;424.591;524.477;424.745;424.797;424.759;524.712;524.678;624.818;624.803;624.763;524.778;524.776;424.843;524.735;524.819;324.861;524.844;724.855;524.852;424.861;424.837;724.863;424.872;424.899;624.919;424.901;524.902;424.911;724.834;624.842;624.854;624.858;424.863;624.857;624.867;724.813;524.868;724.795;624.872;524.881;524.845;524.906;624.83;524.889;524.851;424.856;624.846;524.869;524.878;424.901;624.894;624.899;624.908;624.931;524.899;524.921;724.897;724.907;724.917;524.945;524.938;524.94;624.945;624.911;624.884;324.914;524.917;724.902;624.924;624.922;624.929;624.919;524.902;524.937;624.931;624.917;524.946;624.926;624.931;624.924;524.939;624.933;624.94;524.945;524.95;624.958;524.964;424.963;524.962;624.963;524.971;524.969;524.975;624.969;624.967;624.97;
5:219.436;317.7;320.011;316.037;318.63;319.122;420.994;219.411;321.693;521.832;221.89;420.383;620.874;216.194;321.479;422.577;422.385;222.209;221.356;422.758;322.65;321.202;322.978;622.947;322.944;421.66;223.177;322.57;322.865;622.75;222.594;322.63;322.685;422.052;422.204;322.896;323.085;223.154;322.954;323.023;421.974;223.393;323.173;523.204;323.433;423.189;522.822;523.003;423.044;422.694;422.527;623.018;423.362;423.161;423.766;623.829;323.976;523.828;423.55;523.591;423.519;523.707;423.56;423.565;423.743;423.76;523.418;423.974;423.768;423.889;623.637;423.694;423.157;423.458;423.42;423.752;424.157;523.652;524.006;424.293;424.228;424.222;424.33;324.259;524.382;524.209;424.217;523.943;424.24;424.302;424.301;524.067;624.218;424.575;524.165;624.354;424.52;324.659;424.588;424.72;424.597;424.733;524.502;524.601;324.727;424.634;424.675;424.442;524.618;524.509;624.563;624.226;624.281;524.357;624.609;424.687;424.653;524.622;524.733;424.737;524.756;424.73;424.732;524.697;524.709;524.699;524.651;524.687;424.717;424.782;424.83;524.588;524.701;624.635;424.745;424.796;524.645;524.799;424.747;424.819;624.791;424.761;524.736;524.77;424.773;424.869;424.753;424.817;324.84;524.852;524.809;524.771;424.833;424.814;524.748;524.816;624.717;424.844;624.794;424.883;424.872;524.803;524.737;524.8;624.724;524.757;524.802;524.818;624.776;524.834;524.788;624.765;524.846;524.853;524.797;624.787;524.865;424.824;624.768;424.872;524.859;524.831;524.877;524.883;524.873;524.879;424.901;524.887;524.868;424.932;424.933;624.892;524.925;424.936;524.907;424.936;524.926;524.925;424.95;524.922;
6:222.62;324.909;424.896;424.91;424.915;524.907;524.908;624.898;624.923;524.897;624.933;624.907;624.922;524.92;624.922;624.908;624.923;624.935;524.936;624.935;724.936;724.935;524.93;724.924;524.946;524.954;624.934;524.949;624.953;524.953;624.957;624.949;524.973;624.964;624.969;524.972;724.975;624.976;524.983;624.977;624.98;624.982;624.98;724.974;524.982;624.984;624.983;724.981;624.985;624.985;724.981;624.981;624.986;724.985;624.988;824.99;624.989;524.986;724.987;624.986;624.988;624.992;624.992;524.993;624.992;624.99;624.992;624.992;724.993;624.994;724.993;624.989;624.993;824.994;724.993;624.994;624.993;624.996;624.994;624.994;524.995;724.995;624.994;624.995;524.996;524.997;524.997;624.997;524.997;524.998;624.997;724.998;624.997;624.998;724.998;724.997;824.997;624.998;624.998;624.995;524.998;524.999;624.999;324.999;724.998;624.998;624.998;624.998;624.998;724.997;724.998;624.998;624.998;724.998;624.998;524.998;524.999;724.998;624.999;724.998;624.998;824.998;724.998;824.997;724.998;824.997;624.998;524.998;624.998;524.999;624.998;724.998;624.997;724.998;824.998;724.997;624.999;724.999;724.999;524.999;524.999;724.998;624.999;524.999;624.999;624.999;624.999;824.998;724.999;624.999;624.999;824.999;524.997;624.999;624.999;524.999;624.999;624.999;624.999;624.999;724.999;724.998;824.999;624.999;624.999;524.999;724.999;724.999;824.998;724.998;624.999;524.999;724.999;624.999;524.999;624.999;624.999;724.999;624.999;724.999;724.999;624.999;724.999;524.999;624.999;624.999;824.999;624.999;624.999;725;525;625;724.999;825;725;524.999;725;625;524.999;625;
7:224.722;204.555;309.414;124.716;206.001;209.784;308.727;210.909;224.674;224.746;224.705;224.702;324.799;224.711;324.822;424.827;422.852;423.692;424.798;622.842;521.783;522.831;422.887;422.317;423.014;621.223;721.896;421.081;521.011;421.589;622.594;621.544;621.593;522.258;522.41;423.239;522.409;521.708;423.028;521.678;721.299;522.832;521.99;622.612;623.591;423.569;522.639;723.087;522.874;622.167;522.68;522.699;522.711;522.292;522.714;622.397;522.571;722.383;622.259;722.258;522.484;422.563;621.94;623.252;422.54;523.588;523.159;623.141;523.274;622.578;523.614;623.296;523.189;623.254;523.687;623.231;623.215;423.667;623.621;623.257;723.531;323.701;523.116;522.571;524.109;623.328;523.503;723.411;623.609;623.443;523.661;623.552;423.999;523.922;423.836;524.024;623.35;523.289;523.269;523.235;622.854;723.598;723.476;523.475;523.5;622.983;623.566;622.73;523.749;524.108;623.83;523.693;623.606;523.79;523.753;623.246;524.195;424.341;523.909;524.211;524.159;724.14;624.336;724.013;624.078;624.168;623.998;624.193;624.032;824.095;624.334;624.268;824.138;624.385;724.393;524.298;624.474;524.335;524.648;724.64;824.527;824.12;624.206;724.264;624.494;624.267;724.443;724.259;524.358;824.409;524.497;624.424;624.421;724.642;624.66;524.265;624.196;624.26;524.493;824.171;524.13;524.342;624.605;524.455;624.518;524.233;524.532;524.433;724.518;524.577;524.569;624.63;624.504;824.59;624.525;624.435;724.66;424.785;624.628;724.42;524.46;624.734;724.676;624.585;624.671;724.626;724.557;624.513;624.744;524.694;524.718;724.476;524.863;624.686;624.799;624.772;624.778;724.744;524.777;524.887;
8:123.003;523.334;523.687;623.683;523.594;723.325;623.81;623.876;623.905;523.986;624.048;524.07;624.249;724.291;624.274;624.34;524.342;624.301;524.36;724.422;524.495;824.529;724.504;624.444;724.476;624.593;524.478;624.496;424.469;524.391;524.33;624.322;724.647;624.552;624.625;524.628;624.653;724.612;824.651;624.709;624.716;624.65;724.817;624.831;524.785;524.797;624.842;624.795;724.781;624.746;524.836;724.839;524.867;724.865;624.852;624.851;624.842;624.858;624.833;624.873;724.855;624.874;724.87;624.871;524.862;624.857;524.894;624.89;724.893;624.902;724.91;624.904;524.919;524.927;624.929;624.807;624.808;524.911;624.827;524.814;624.851;524.936;624.94;824.947;624.928;624.934;624.944;624.933;624.944;524.937;524.939;624.934;624.949;724.932;624.953;624.949;524.953;824.948;724.941;624.954;624.942;524.948;524.936;624.935;624.924;624.95;524.948;724.943;524.956;524.938;724.952;624.964;724.96;724.968;624.968;524.961;724.963;724.96;724.965;624.963;724.957;624.956;624.955;624.922;624.974;524.973;524.98;724.984;424.981;624.979;624.983;624.981;524.986;624.986;824.984;724.987;624.986;724.99;524.991;524.99;524.992;524.99;524.991;624.994;524.994;724.993;624.994;624.994;624.995;524.995;624.995;624.996;624.995;724.996;524.994;524.995;624.992;624.967;724.996;624.996;724.995;524.994;524.994;624.992;524.995;624.996;624.996;624.993;524.995;724.996;524.996;624.996;724.997;724.997;624.77;524.998;624.997;824.998;624.997;724.998;624.997;524.997;624.998;624.998;724.996;724.999;724.999;724.997;724.997;624.999;624.999;724.993;724.999;824.998;724.999;724.999;724.998;524.999;624.999;624.999;
9:222.698;322.927;223.018;323.073;222.698;322.702;322.851;222.598;319.272;423.201;322.701;222.093;223.607;423.68;318.561;223.047;306.857;319.019;323.908;318.381;415.686;619.996;323.532;524.186;323.744;520.865;522.484;423.98;521.401;622.538;522.968;423.086;421.857;523.982;521.591;520.211;622.27;523.648;623.29;522.954;622.694;522.247;423.026;622.036;623.594;622.983;423.889;623.963;324.492;722.971;523.641;623.51;524.523;524.245;523.744;624.291;423.643;623.539;524.004;524.547;423.794;522.895;523.839;624.31;624.581;624.039;523.836;524.484;623.715;622.869;623.487;524.356;524.349;624.47;524.258;723.896;424.468;624.343;624.415;524.322;424.24;624.465;624.08;623.809;623.883;824.011;724.293;623.882;524.39;524.23;523.825;724.481;724.125;623.535;423.911;524.385;724.337;623.341;524.562;624.31;624.439;624.339;524.606;624.204;624.486;624.591;624.489;824.653;524.67;624.571;824.288;624.759;724.675;724.732;424.758;524.697;624.6;724.379;524.751;624.073;524.724;524.669;524.735;524.68;624.655;724.635;524.724;624.543;524.768;524.711;524.652;724.638;624.641;624.54;624.629;624.489;624.379;524.453;824.647;624.56;624.442;624.697;524.742;524.633;524.533;724.605;524.655;624.594;824.679;524.696;524.661;624.668;624.24;624.558;524.678;724.776;524.628;624.674;624.603;424.695;524.681;624.533;524.652;624.612;524.657;724.657;424.626;724.539;524.691;424.726;624.567;524.624;524.732;724.729;624.736;624.852;524.809;724.846;624.854;624.847;624.816;524.856;624.793;624.839;524.827;724.838;624.842;624.884;724.801;524.822;724.877;624.835;624.883;624.826;524.874;624.853;624.894;524.837;724.89;524.877;
