57:223.806;621.098;523.256;623.002;521.2;621.692;720.687;821.774;623.115;622.411;522.118;720.735;622.533;519.866;617.057;620.668;521.35;621.559;521.334;518.809;
58:221.199;522.855;323.493;423.562;523.682;123.139;323.553;322.901;322.978;223.053;423.024;322.609;623.851;322.411;423.05;623.899;324.278;324.26;424.287;322.8;
59:524.48;724.592;524.523;424.462;424.481;524.156;624.459;324.525;524.444;424.739;524.326;624.538;624.342;524.818;524.67;624.246;524.484;524.386;521.974;423.688;
60:224.919;124.839;24.9347;24.9333;24.9436;124.937;124.934;124.934;124.938;124.938;124.94;124.825;124.949;124.882;124.928;24.9624;124.955;124.82;24.9651;24.9694;
61:509.273;416.149;222.234;421.283;422.01;522.039;720.381;621.446;621.85;722.45;722.391;621.818;621.643;722.058;622.355;722.512;621.883;622.816;422.873;722.875;
62:413.436;213.878;614.769;414.057;314.252;314.082;414.656;414.181;414.497;413.516;313.4;413.745;412.537;413.418;410.467;312.493;412.13;412.389;614.54;311.182;
63:105.139;109.585;14.5728;13.3777;104.306;13.4358;105.524;104.707;12.7988;111.993;105.012;112.555;16.2707;15.0181;17.9866;112.794;114.436;114.637;115.829;17.544;
64:219.428;419.68;319.399;619.438;720.149;519.483;420.073;419.393;419.685;515.519;416.605;321.457;520.875;420.322;320.23;621.437;520.871;511.911;421.287;420.176;
65:123.362;123.903;123.424;24.1137;124.013;124.186;124.204;124.054;124.261;123.821;123.987;24.4496;124.351;124.583;124.276;124.404;124.447;24.6265;24.5826;124.594;
66:324.881;1023.25;624.886;624.898;724.896;824.905;824.897;824.886;724.892;824.891;724.892;724.889;724.904;924.857;724.893;824.888;824.878;824.856;724.88;724.878;
67:216.496;116.464;116.359;116.648;117.136;217.512;118.285;118.002;218.208;117.879;118.287;218.517;119.503;319.712;119.798;119.715;119.74;119.777;119.537;218.301;
68:423.158;523.245;722.937;723.006;823.128;623.058;723.011;723.3;922.839;822.832;723.09;723.29;922.955;723.155;623.44;723.392;723.389;723.374;923.516;723.567;
69:124.926;224.934;224.93;224.936;124.954;224.953;124.962;224.962;124.978;224.936;324.934;424.958;424.954;224.98;324.968;424.973;424.963;424.972;224.979;324.974;
70:423.993;824.018;624.144;524.168;723.879;724.172;824.339;624.17;823.707;624.317;723.903;624.108;524.476;724.318;524.409;624.04;524.461;624.347;624.297;824.486;
71:222.798;223.146;320.523;321.634;320.865;222.759;222.452;322.387;222.92;223.167;323.734;423.839;322.5;322.998;421.736;623.147;423.119;423.284;323.18;422.536;
72:407.324;408.084;508.302;507.694;307.704;206.916;207.853;308.337;307.453;408.812;507.533;308.592;409.053;407.961;303.854;506.699;510.122;509.835;409.445;509.155;
73:322.267;421.89;518.171;320.648;421.634;522.099;321.305;308.826;611.658;422.383;613.406;322.718;510.523;522.026;522.086;410.182;422.204;313.783;617.148;422.375;
74:423.449;823.975;723.949;723.457;823.895;623.602;623.725;923.921;723.621;724.085;624.175;923.988;624.1;823.973;824.044;923.82;623.774;723.762;724.116;723.454;
75:421.414;421.503;321.483;521.21;421.542;520.789;521.5;521.304;321.775;621.445;521.994;621.345;620.819;421.584;621.634;421.825;620.849;520.299;521.508;521.726;
76:624.09;624.025;724.109;523.962;723.869;524.007;624.129;623.945;524.139;524.22;624.452;724.143;724.253;424.396;524.406;524.102;524.374;524.135;624.256;824.364;
77:320.238;510.29;519.7;516.259;613.492;408.192;512.545;420.13;409.302;520.375;511.53;514.868;310.638;320.581;211.492;218.957;220.294;219.494;208.532;204.206;
78:317.585;416.782;318.751;418.112;517.867;419.686;617.577;518;517.171;517.821;617.909;716.838;617.4;816.765;716.947;717.771;619.043;719.376;719.435;819.003;
79:316.003;422.145;521.254;719.782;521.119;519.788;620.662;721.681;518.77;620.445;520.149;519.297;520.25;619.513;618.746;619.655;619.779;519.466;519.438;617.338;
80:308.105;407.503;407.246;406.358;407.837;305.083;506.631;407.759;409.098;508.232;406.695;508.669;608.505;408.66;406.263;405.77;408.872;508.519;407.6;307.032;
81:224.708;424.285;524.327;724.382;324.658;624.371;524.708;624.641;724.566;624.393;724.341;724.419;724.411;624.505;524.536;724.501;524.456;624.508;524.494;524.616;
