0;182.597
1;270.776
2;310.796
3;352.206
4;340.007
5;361.123
6;381.153
7;390.982
8;402.227
9;442.325
10;412.517
11;392.348
12;422.781
13;422.399
14;432.307
15;482.973
16;421.148
17;432.373
18;423.125
19;492.388
20;451.986
21;542.638
22;492.944
23;503.326
24;443.313
25;492.675
26;463.062
27;442.982
28;492.66
29;483.079
30;472.877
31;512.968
32;482.908
33;483.134
34;453.165
35;433.247
36;523.302
37;523.096
38;503.326
39;483.381
40;533.103
41;473.578
42;533.267
43;543.438
44;503.596
45;493.811
46;503.798
47;563.849
48;523.865
49;553.686
50;553.743
51;553.883
52;534.016
53;543.935
54;524.012
55;604.028
56;494.039
57;553.971
58;554.033
59;574.091
60;514.062
61;573.977
62;554.056
63;514.265
64;524.24
65;534.314
66;514.231
67;544.328
68;524.261
69;564.128
70;554.299
71;524.365
72;494.321
73;554.333
74;514.425
75;584.204
76;534.44
77;534.419
78;554.472
79;524.48
80;554.481
81;534.53
82;544.454
83;544.379
84;544.573
85;574.493
86;544.501
87;604.482
88;594.589
89;534.568
90;494.564
91;594.584
92;574.616
93;563.419
94;564.572
95;574.656
96;574.602
97;544.528
98;574.599
99;534.636
100;574.586
101;574.645
102;574.667
103;534.633
104;554.664
105;534.62
106;554.706
107;584.597
108;524.744
109;564.743
110;634.702
111;604.712
112;634.689
113;614.731
114;574.759
115;514.712
116;564.798
117;584.779
118;564.797
119;544.764
120;574.822
121;604.814
122;544.843
123;604.794
124;584.806
125;604.814
126;564.805
127;574.814
128;564.826
129;574.831
130;584.856
131;624.823
132;624.809
133;624.821
134;644.841
135;574.828
136;574.817
137;604.823
138;574.872
139;584.87
140;594.851
141;624.827
142;574.843
143;594.842
144;564.853
145;604.855
146;604.858
147;604.846
148;604.864
149;584.872
150;574.872
151;604.864
152;574.828
153;604.884
154;564.89
155;584.867
156;594.835
157;594.859
158;594.871
159;614.859
160;574.851
161;624.85
162;624.883
163;564.874
164;574.878
165;584.853
166;574.885
167;614.864
168;614.882
169;584.901
170;574.879
171;604.887
172;554.897
173;624.906
174;584.872
175;604.896
176;574.92
177;584.936
178;594.914
179;614.901
180;614.905
181;564.932
182;644.924
183;574.92
184;594.928
185;624.924
186;634.921
187;624.919
188;614.933
189;594.938
190;574.947
191;604.914
192;594.961
193;654.939
194;594.953
195;584.951
196;624.955
197;564.946
198;564.956
199;584.964
