0;386.74
1;492.09
2;521.902
3;591.53
4;531.996
5;571.555
6;572.282
7;581.657
8;611.091
9;641.962
10;582.472
11;562.387
12;621.427
13;621.575
14;641.295
15;620.698
16;571.239
17;642.083
18;661.728
19;630.948
20;613.594
21;613.336
22;653.582
23;652.3
24;703.708
25;643.47
26;663.086
27;673.659
28;663.836
29;613.833
30;633.923
31;663.928
32;634.103
33;683.893
34;623.766
35;693.064
36;663.712
37;674.111
38;643.967
39;693.954
40;693.978
41;674.048
42;653.712
43;693.828
44;713.981
45;703.802
46;674.001
47;714.086
48;734.117
49;703.474
50;754.167
51;734.133
52;704.125
53;744.075
54;714.185
55;734.184
56;684.18
57;754.105
58;804.234
59;824.226
60;774.068
61;794.249
62;774.258
63;754.263
64;763.51
65;744.346
66;774.291
67;754.559
68;784.404
69;724.509
70;764.448
71;784.468
72;804.117
73;814.529
74;774.431
75;734.588
76;764.66
77;814.234
78;784.638
79;814.591
80;764.485
81;834.719
82;824.692
83;824.176
84;853.544
85;824.678
86;804.475
87;774.704
88;844.643
89;814.453
90;814.532
91;854.175
92;774.703
93;784.732
94;814.656
95;814.712
96;814.776
97;834.638
98;854.589
99;824.754
100;814.166
101;834.124
102;794.286
103;824.506
104;784.79
105;784.812
106;794.627
107;824.106
108;804.856
109;824.608
110;853.368
111;804.826
112;804.843
113;874.099
114;834.849
115;854.701
116;814.88
117;794.855
118;824.875
119;854.273
120;834.871
121;884.556
122;834.887
123;844.736
124;824.774
125;854.755
126;834.89
127;864.9
128;854.776
129;844.723
130;884.795
131;814.916
132;844.869
133;814.821
134;904.497
135;844.738
136;864.868
137;864.704
138;824.555
139;824.836
140;804.906
141;864.532
142;874.476
143;804.891
144;824.905
145;883.029
146;854.16
147;844.725
148;864.051
149;814.46
150;854.222
151;854.716
152;864.229
153;824.408
154;864.759
155;854.731
156;864.499
157;834.709
158;874.701
159;894.193
160;844.728
161;854.208
162;854.794
163;814.752
164;844.763
165;883.301
166;834.829
167;874.13
168;874.524
169;874.564
170;864.817
171;844.689
172;844.839
173;884.615
174;864.613
175;924.081
176;844.555
177;913.939
178;884.516
179;844.849
180;824.855
181;844.877
182;874.48
183;874.701
184;854.839
185;854.87
186;934.49
187;874.514
188;914.141
189;884.178
190;844.895
191;874.896
192;874.7
193;884.773
194;894.697
195;854.703
196;894.249
197;874.798
198;894.295
199;884.887
